City,Name,Language,Time,Type,Price,Capacity,Booked
Mumbai,CarnivalImaxWadala,English,08:55,PremiumOffline,110₹,38,0
Mumbai,CarnivalImaxWadala,English,08:55,GoldOffline,90₹,60,0
Mumbai,CarnivalImaxWadala,English,08:55,PlatinumOffline,90₹,167,2
Goa,InoxOldGmcDbRoad,English,09:00,Club,140₹,90,0
Goa,InoxOldGmcDbRoad,English,09:00,Executive,140₹,36,0
Goa,InoxOldGmcDbRoad,English,09:00,Royal,140₹,95,4
Kolkata,InoxForumMallElginRoad,English,09:00,DressCircle,140₹,108,0
Kolkata,InoxForumMallElginRoad,English,09:00,Galleria,140₹,36,0
Kolkata,InoxForumMallElginRoad,English,09:00,Royal,140₹,34,0
Vadodara,PvrTransCubeVadodara,English,09:00,Recliner,250₹,8,0
Vadodara,PvrTransCubeVadodara,English,09:00,Classic,140₹,42,0
Vadodara,PvrTransCubeVadodara,English,09:00,Prime,140₹,99,1
Thane,InoxKorumMallThaneW,English,09:00,Royal,250₹,24,0
Thane,InoxKorumMallThaneW,English,09:00,Club,130₹,150,4
Thane,InoxKorumMallThaneW,English,09:00,Executive,112₹,75,0
Hyderabad,PlatinumCinemasGachibowli,English,09:00,PlatinumPremiumRecliner,350₹,15,0
Hyderabad,PlatinumCinemasGachibowli,English,09:00,PlatinumRecliners,350₹,24,0
Noida,PvrLogixCityCentre4DxNoida,English,09:00,Classic,375₹,80,12
Mumbai,CarnivalSangamAndheriE,English,09:00,PlatinumOffline,140₹,19,0
Mumbai,CarnivalSangamAndheriE,English,09:00,SilverOffline,110₹,195,2
Mumbai,CarnivalSangamAndheriE,English,09:00,GoldOffline,110₹,38,6
Mumbai,CarnivalSangamAndheriE,English,09:00,BronzeOffline,90₹,53,0
Mumbai,CinepolisSeawoodsLT,English,09:00,Normal,400₹,96,0
Pune,InoxAmanoraMallHadapsar,English,09:00,Royale,240₹,6,0
Pune,InoxAmanoraMallHadapsar,English,09:00,Club,150₹,157,0
Pune,InoxAmanoraMallHadapsar,English,09:00,Executive,150₹,42,0
Pune,InoxBundGarden,English,09:00,Royale,200₹,32,0
DelhiNcr,PvrSelectCityWalkSaket,English,09:00,ReclinersNormal,400₹,12,0
DelhiNcr,PvrSelectCityWalkSaket,English,09:00,ClassicSuperior,200₹,81,0
DelhiNcr,PvrSelectCityWalkSaket,English,09:00,ClassicNormal,175₹,252,0
Chandigarh,PvrCentraChandigarh,English,09:10,Prime,109₹,180,24
Chandigarh,PvrCentraChandigarh,English,09:10,Classic,94₹,126,0
