State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Assam,Guwahati,GoldCinemaPaltanbazar,Assamese,11:00,Gold,120₹,54,0
Assam,Guwahati,GoldCinemaPaltanbazar,Assamese,11:00,Silver,100₹,24,0
Assam,Jorhat,InoxAbsMallJorhat,Assamese,13:55,Gold,380₹,12,0
Assam,Jorhat,InoxAbsMallJorhat,Assamese,13:55,Club,230₹,68,1
Assam,Jorhat,InoxAbsMallJorhat,Assamese,13:55,Executive,150₹,32,2
Assam,Jorhat,InoxAbsMallJorhat,Assamese,13:55,Premier,120₹,32,0
Assam,Guwahati,GoldCinemaNarengi,Assamese,14:00,Diamond,180₹,94,0
Assam,Guwahati,GoldCinemaNarengi,Assamese,14:00,Gold,140₹,58,0
Assam,Guwahati,GoldCinemaNarengi,Assamese,14:00,Silver,120₹,66,0
Assam,Guwahati,GoldCinemaPaltanbazar,Assamese,14:00,Gold,120₹,54,8
Assam,Guwahati,GoldCinemaPaltanbazar,Assamese,14:00,Silver,100₹,24,0
Assam,Jorhat,InoxAbsMallJorhat,Assamese,16:30,Royal,350₹,14,0
Assam,Jorhat,InoxAbsMallJorhat,Assamese,16:30,Club,230₹,55,0
Assam,Jorhat,InoxAbsMallJorhat,Assamese,16:30,Executive,150₹,32,0
Assam,Jorhat,InoxAbsMallJorhat,Assamese,16:30,Premier,120₹,32,0
Assam,Guwahati,GoldCinemaNarengi,Assamese,17:00,Diamond,180₹,94,0
Assam,Guwahati,GoldCinemaNarengi,Assamese,17:00,Gold,140₹,58,0
Assam,Guwahati,GoldCinemaNarengi,Assamese,17:00,Silver,120₹,66,0
Assam,Guwahati,GoldCinemaPaltanbazar,Assamese,17:00,Gold,120₹,54,8
Assam,Guwahati,GoldCinemaPaltanbazar,Assamese,17:00,Silver,100₹,24,0
Assam,Guwahati,CinepolisCentralMall,Assamese,17:20,Vip,400₹,4,0
Assam,Guwahati,CinepolisCentralMall,Assamese,17:20,Premium,200₹,41,0
Assam,Guwahati,CinepolisCentralMall,Assamese,17:20,Executive,180₹,116,0
Assam,Guwahati,CinepolisCentralMall,Assamese,17:20,Normal,160₹,24,0
Assam,Dibrugarh,GalleriaCinemaDibrugarh,Assamese,18:00,Business,340₹,17,4
Assam,Dibrugarh,GalleriaCinemaDibrugarh,Assamese,18:00,Platinum,280₹,22,4
Assam,Dibrugarh,GalleriaCinemaDibrugarh,Assamese,18:00,Executive,240₹,150,10
Assam,Dibrugarh,GalleriaCinemaDibrugarh,Assamese,18:00,Gold,190₹,85,0
Assam,Dibrugarh,GalleriaCinemaDibrugarh,Assamese,18:00,Silver,100₹,50,0
Assam,Tinsukia,GalleriaCinemasAtcMallTinsukia,Assamese,18:35,Business,290₹,14,4
Assam,Tinsukia,GalleriaCinemasAtcMallTinsukia,Assamese,18:35,Platinum,240₹,192,7
Assam,Tinsukia,GalleriaCinemasAtcMallTinsukia,Assamese,18:35,Gold,190₹,51,7
Assam,Tinsukia,GalleriaCinemasAtcMallTinsukia,Assamese,18:35,Silver,100₹,34,0
Assam,Guwahati,GoldCinemaPaltanbazar,Assamese,20:00,Gold,120₹,54,8
Assam,Guwahati,GoldCinemaPaltanbazar,Assamese,20:00,Silver,100₹,24,0
