State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Karnataka,Bangalore,PvrVegaBannerghattaRoad,English,09:50,Recliner,250₹,9,0
Karnataka,Bangalore,PvrVegaBannerghattaRoad,English,09:50,Classic,150₹,73,1
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,English,10:30,Recliner,220₹,12,2
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,English,10:30,Prime,150₹,99,0
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,English,10:30,Classic,112₹,108,1
WestBengal,Kolkata,PvrManiSquareMallEmBypassRoad,English,10:30,Recliner,310₹,21,2
WestBengal,Kolkata,PvrManiSquareMallEmBypassRoad,English,10:30,Classic,120₹,45,0
WestBengal,Kolkata,PvrManiSquareMallEmBypassRoad,English,10:30,Prime,120₹,81,0
Delhi,DelhiNcr,PvrVegasDwarkaDelhiNcr,English,11:10,Prime,180₹,74,2
Delhi,DelhiNcr,PvrVegasDwarkaDelhiNcr,English,11:10,Classic,150₹,108,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,12:10,RoyalRecliner,280₹,8,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,12:10,Club,160₹,112,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,12:10,Executive,160₹,24,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,12:10,Royal,160₹,28,0
Maharashtra,Mumbai,InoxAtriaMallWorli,English,12:20,Insignia,470₹,26,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,12:20,Vip,500₹,8,8
Delhi,DelhiNcr,CinepolisDlfAvenue,English,12:20,Premium,280₹,32,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,12:20,Executive,260₹,56,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,12:20,Normal,240₹,42,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,English,12:25,Royale,190₹,46,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,English,12:25,Club,170₹,144,0
