State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,10:20,Platinum,300₹,16,0
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,10:20,Gold,100₹,226,13
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,10:20,Silver,100₹,128,0
Karnataka,Bangalore,PvrPlayHouseForumMallKoramangala,English,10:40,3DClassic,220₹,92,0
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,11:20,Platinum,400₹,28,0
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,11:20,PlatinumSuperior,400₹,8,4
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,11:45,Platinum,400₹,28,0
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,11:45,PlatinumSuperior,400₹,8,2
Bihar,Saharsa,MeeraTalkiesSaharsa,Hindi,12:30,Dc,125₹,76,38
Bihar,Saharsa,MeeraTalkiesSaharsa,Hindi,12:30,Royal,100₹,200,37
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,12:30,Recliner,360₹,20,5
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,12:30,Prime,180₹,111,11
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,12:30,Classic,180₹,26,0
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,12:30,ClassicPlus,180₹,12,0
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,12:30,Platinum,300₹,16,0
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,12:30,Gold,100₹,226,13
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,12:30,Silver,100₹,128,0
Maharashtra,Mumbai,InoxMegaplexInorbitMall,English,13:05,Insignia,520₹,42,1
Maharashtra,Mumbai,InoxRCityGhatkoparW,English,13:35,Insignia,570₹,41,4
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,English,13:35,Insignia,570₹,41,4
Maharashtra,Pune,PvrMarketCityGoldVimanNagar,English,13:45,GoldPrime,500₹,22,11
Maharashtra,Pune,PvrMarketCityGoldVimanNagar,English,13:45,GoldClassic,450₹,24,8
Delhi,DelhiNcr,PvrSelectCityWalkGoldSaket,English,14:05,DboxPlatinum,850₹,16,2
Delhi,DelhiNcr,PvrSelectCityWalkGoldSaket,English,14:05,Platinum,550₹,24,4
UttarPradesh,Noida,PvrLogixCityCentreNoida,English,14:45,Classic,290₹,120,4
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,14:45,Platinum,300₹,16,0
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,14:45,Gold,100₹,226,13
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,14:45,Silver,100₹,128,0
Bihar,Saharsa,MeeraTalkiesSaharsa,Hindi,15:20,Dc,125₹,76,38
Bihar,Saharsa,MeeraTalkiesSaharsa,Hindi,15:20,Royal,100₹,200,37
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,19:10,Platinum,300₹,16,0
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,19:10,Gold,100₹,226,13
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,19:10,Silver,100₹,128,0
Delhi,DelhiNcr,PvrSapphirePacificD21DwarkaDelhiNcr,English,19:35,Prime,200₹,17,2
Delhi,DelhiNcr,PvrSapphirePacificD21DwarkaDelhiNcr,English,19:35,Classic,170₹,44,0
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,20:50,Recliner,460₹,8,4
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,20:50,Prime,260₹,46,18
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,20:50,Classic,230₹,26,0
Delhi,DelhiNcr,PvrVegasPlayHouseDwarkaDelhiNcr,Hindi,21:00,Recliner,400₹,8,2
Delhi,DelhiNcr,PvrVegasPlayHouseDwarkaDelhiNcr,Hindi,21:00,Prime,300₹,14,2
Delhi,DelhiNcr,PvrVegasPlayHouseDwarkaDelhiNcr,Hindi,21:00,Classic,250₹,36,2
Bihar,Saharsa,MeeraTalkiesSaharsa,Hindi,21:15,Dc,125₹,76,38
Bihar,Saharsa,MeeraTalkiesSaharsa,Hindi,21:15,Royal,100₹,200,37
Rajasthan,Jaipur,InoxGtCentralMallMalviyaNagar,Hindi,21:30,Kiddles,280₹,34,5
