State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,12:00,Recliner,100₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,12:00,Maharaja,80₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,12:00,Gold,80₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,12:00,Silver,80₹,84,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,12:30,Balcony,120₹,105,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,12:30,Gold,80₹,336,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,12:30,Silver,60₹,101,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,15:00,Recliner,100₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,15:00,Maharaja,80₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,15:00,Gold,80₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,15:00,Silver,80₹,84,0
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,15:15,Balcony,100₹,80,0
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,15:15,1stClass,50₹,360,0
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,15:15,Special,50₹,70,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,15:30,Balcony,120₹,105,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,15:30,Gold,80₹,336,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,15:30,Silver,60₹,101,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,18:00,Recliner,100₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,18:00,Maharaja,80₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,18:00,Gold,80₹,84,0
MadhyaPradesh,Dabra,UvtPrakashCineplexDabra,Hindi,18:00,Silver,80₹,84,0
Bihar,Katihar,ConnplexSmartTheatreKatihar,Hindi,18:15,Miller,250₹,59,4
Bihar,Katihar,ConnplexSmartTheatreKatihar,Hindi,18:15,Lounger,280₹,11,2
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,18:15,Balcony,100₹,80,0
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,18:15,1stClass,50₹,360,0
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,18:15,Special,50₹,70,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,18:30,Balcony,120₹,105,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,18:30,Gold,80₹,336,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,18:30,Silver,60₹,101,0
Maharashtra,Akola,FunCinemasVasantTalkiesAkola,Hindi,18:30,Balcony,100₹,100,0
Maharashtra,Akola,FunCinemasVasantTalkiesAkola,Hindi,18:30,Reserve,50₹,100,0
Maharashtra,Akola,FunCinemasVasantTalkiesAkola,Hindi,18:30,First,30₹,100,0
Chhattisgarh,Bhilai,FunCinemasNewVasantTalkiesBhilai,Hindi,21:00,Diamond,100₹,286,0
Chhattisgarh,Bhilai,FunCinemasNewVasantTalkiesBhilai,Hindi,21:00,Golden,50₹,394,0
Chhattisgarh,Bhilai,FunCinemasNewVasantTalkiesBhilai,Hindi,21:00,Silver,50₹,263,0
Chhattisgarh,Raipur,FunCinemasRajTalkiesRaipur,Hindi,21:00,Diamond,120₹,182,0
Chhattisgarh,Raipur,FunCinemasRajTalkiesRaipur,Hindi,21:00,Gold,80₹,625,0
Chhattisgarh,Raipur,FunCinemasRajTalkiesRaipur,Hindi,21:00,Diamond,100₹,182,0
Chhattisgarh,Raipur,FunCinemasRajTalkiesRaipur,Hindi,21:00,Gold,50₹,625,0
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,21:15,Balcony,100₹,80,0
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,21:15,1stClass,50₹,360,0
Maharashtra,Amravati,FunCinemasShyamTalkies,Hindi,21:15,Special,50₹,70,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,21:30,Balcony,120₹,105,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,21:30,Gold,80₹,336,0
Maharashtra,Nagpur,KamalTalkiesNagpur,Hindi,21:30,Silver,60₹,101,0
Maharashtra,Akola,FunCinemasVasantTalkiesAkola,Hindi,21:30,Balcony,100₹,146,0
Maharashtra,Akola,FunCinemasVasantTalkiesAkola,Hindi,21:30,Reserve,50₹,150,0
Maharashtra,Akola,FunCinemasVasantTalkiesAkola,Hindi,21:30,First,30₹,294,0
