State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Karnataka,Chamarajanagar,SriBasaveshwaraTheatreAC2KChamarajana,Kannada,10:00,Balcony,100₹,143,101
Karnataka,Chamarajanagar,SriBasaveshwaraTheatreAC2KChamarajana,Kannada,10:00,SecondClass,80₹,326,282
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,12:00,Balcony,120₹,275,150
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,12:00,DressCircle,120₹,40,40
Karnataka,Mudhol,SubhashiniTheatreMudhol,Kannada,12:00,DressCircle,100₹,110,0
Karnataka,Tumkur,SriKrishnaTalkiesMgRoadTumkur,Kannada,13:30,Balcony,120₹,221,144
Karnataka,Tumkur,SriKrishnaTalkiesMgRoadTumkur,Kannada,13:30,Second,100₹,485,288
Karnataka,Kalaburagi,ShettysMultiplexGulbarga,Kannada,14:15,Gold,150₹,174,106
Karnataka,Kalaburagi,ShettysMultiplexGulbarga,Kannada,14:15,Silver,130₹,121,72
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,15:00,Balcony,120₹,275,150
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,15:00,DressCircle,120₹,40,40
Karnataka,Mudhol,SubhashiniTheatreMudhol,Kannada,15:00,DressCircle,100₹,110,0
Karnataka,Bangalore,InoxShreeGarudaSwagathMallJayanagar,Kannada,16:50,Club,220₹,45,0
Karnataka,Bangalore,InoxShreeGarudaSwagathMallJayanagar,Kannada,16:50,Executive,210₹,133,0
Karnataka,Bangalore,InoxMantriSquareMalleshwaram,Kannada,17:40,Club,220₹,209,2
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,18:00,Balcony,120₹,275,150
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,18:00,DressCircle,120₹,40,40
Karnataka,Mudhol,SubhashiniTheatreMudhol,Kannada,18:00,DressCircle,100₹,110,0
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,19:05,Normal,150₹,9,0
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,19:05,Premium,150₹,33,0
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,19:05,Executive,150₹,78,0
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,19:05,Recliner,400₹,12,0
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,19:05,Prime,210₹,99,0
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,19:05,Classic,190₹,108,0
Karnataka,Mangalore,CinepolisCityCentreMall,Kannada,19:25,Premium,200₹,58,0
Karnataka,Mangalore,CinepolisCityCentreMall,Kannada,19:25,Executive,180₹,133,0
Karnataka,Mangalore,CinepolisCityCentreMall,Kannada,19:25,Normal,160₹,28,0
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,21:00,Balcony,120₹,275,150
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,21:00,DressCircle,120₹,40,40
Karnataka,Mudhol,SubhashiniTheatreMudhol,Kannada,21:00,DressCircle,100₹,110,0
