City,Name,Language,Time,Type,Price,Capacity,Booked
Vadodara,CinemarcVip,Gujarathi,09:00,Royal,90₹,19,19
Vadodara,CinemarcVip,Gujarathi,09:00,Gold,90₹,20,20
Vadodara,CinemarcVip,Gujarathi,09:00,Silver,90₹,87,87
Vadodara,CinemarcVip,Gujarathi,09:00,Premium,90₹,13,13
Junagadh,SurajCineplexJunagadh,Gujarathi,10:00,Sofa,140₹,100,0
Junagadh,SurajCineplexJunagadh,Gujarathi,10:00,Executive,120₹,100,0
Nadiad,InoxOpalOneMallNadiad,Gujarathi,11:55,RoyalRecliners,140₹,15,3
Nadiad,InoxOpalOneMallNadiad,Gujarathi,11:55,Royal,90₹,28,6
Nadiad,InoxOpalOneMallNadiad,Gujarathi,11:55,Club,80₹,51,0
Nadiad,InoxOpalOneMallNadiad,Gujarathi,11:55,Executive,70₹,34,0
Bharuch,InoxBlueChipMallBharuch,Gujarathi,11:55,Gold,190₹,5,0
Bharuch,InoxBlueChipMallBharuch,Gujarathi,11:55,Executive,140₹,66,0
Bharuch,InoxBlueChipMallBharuch,Gujarathi,11:55,Silver,140₹,174,6
Mumbai,MetroInoxCinemaMGRoad,Gujarathi,11:55,Kiddles,140₹,36,12
Vadodara,InoxTakshGalaxyMallMadhavpuraVadodara,Gujarathi,12:20,Club,150₹,36,0
Vadodara,InoxTakshGalaxyMallMadhavpuraVadodara,Gujarathi,12:20,Executive,150₹,18,0
Vadodara,InoxTakshGalaxyMallMadhavpuraVadodara,Gujarathi,12:20,Royal,150₹,88,12
Himmatnagar,NewStarCityMultiplexMotipura,Gujarathi,12:30,Platinum,200₹,100,0
Himmatnagar,NewStarCityMultiplexMotipura,Gujarathi,12:30,Gold,150₹,100,0
Himmatnagar,NewStarCityMultiplexMotipura,Gujarathi,12:30,Silver,100₹,100,0
Ahmedabad,RevolutionMultiplexAhmedabad,Gujarathi,12:30,PlatinumClass,200₹,100,0
Ahmedabad,RevolutionMultiplexAhmedabad,Gujarathi,12:30,GoldenClass,180₹,100,0
Ahmedabad,RevolutionMultiplexAhmedabad,Gujarathi,12:30,SilverClass,160₹,100,0
Ahmedabad,TimeCinemaAhmedabadCgSquareMall,Gujarathi,12:40,Standard190,190₹,108,8
Jamnagar,InoxCrystalMallJamnagar,Gujarathi,12:50,Club,140₹,112,0
Jamnagar,InoxCrystalMallJamnagar,Gujarathi,12:50,Royal,140₹,34,5
Jamnagar,InoxCrystalMallJamnagar,Gujarathi,12:50,Executive,112₹,20,0
Surat,PvrRahulRajMallDumasRoad,Gujarathi,14:00,Recliner,360₹,24,5
Surat,PvrRahulRajMallDumasRoad,Gujarathi,14:00,Prime,150₹,76,11
Surat,PvrRahulRajMallDumasRoad,Gujarathi,14:00,ClassicPlus,130₹,38,0
Surat,PvrRahulRajMallDumasRoad,Gujarathi,14:00,Classic,110₹,38,4
Mumbai,CarnivalMoviestarGoregaonW,Gujarathi,15:00,GoldOffline,130₹,46,10
Mumbai,CarnivalMoviestarGoregaonW,Gujarathi,15:00,SilverOffline,100₹,24,0
Vadodara,CinepolisInorbitMall,Gujarathi,15:30,Normal,170₹,24,0
Vadodara,CinepolisInorbitMall,Gujarathi,15:30,Premium,170₹,29,0
Vadodara,CinepolisInorbitMall,Gujarathi,15:30,Executive,170₹,81,0
Gandhinagar,InoxR16Gandhinagar,Gujarathi,16:20,Platinum,190₹,6,2
Gandhinagar,InoxR16Gandhinagar,Gujarathi,16:20,Gold,140₹,95,10
Gandhinagar,InoxR16Gandhinagar,Gujarathi,16:20,Silver,100₹,16,0
Vadodara,PvrTransCubeVadodara,Gujarathi,16:20,Recliner,300₹,8,0
Vadodara,PvrTransCubeVadodara,Gujarathi,16:20,Classic,150₹,39,0
Vadodara,PvrTransCubeVadodara,Gujarathi,16:20,Prime,150₹,90,6
Surat,InoxVrSuratDumasRoad,Gujarathi,16:30,RoyalRecliner,420₹,12,2
Surat,InoxVrSuratDumasRoad,Gujarathi,16:30,Royal,230₹,54,5
Surat,InoxVrSuratDumasRoad,Gujarathi,16:30,Club,210₹,102,4
Surat,InoxVrSuratDumasRoad,Gujarathi,16:30,Executive,190₹,34,0
Ahmedabad,PvrArvedTranscube,Gujarathi,16:30,Prime,160₹,100,66
Ahmedabad,PvrArvedTranscube,Gujarathi,16:30,Classic,140₹,33,5
Anand,DiyaCinema100FeetRoad,Gujarathi,17:00,Sofa,150₹,100,0
Anand,DiyaCinema100FeetRoad,Gujarathi,17:00,Platinum,130₹,100,0
Vadodara,PvrEvaMallManjalpur,Gujarathi,17:00,Recliner,300₹,15,4
Vadodara,PvrEvaMallManjalpur,Gujarathi,17:00,Prime,150₹,63,0
Vadodara,PvrEvaMallManjalpur,Gujarathi,17:00,PrimePlus,150₹,84,14
Vadodara,PvrEvaMallManjalpur,Gujarathi,17:00,Classic,150₹,62,0
Anand,GoldCinemaAnand,Gujarathi,17:30,Platinum,140₹,100,0
Anand,GoldCinemaAnand,Gujarathi,17:30,Diamond,130₹,100,0
Anand,GoldCinemaAnand,Gujarathi,17:30,Gold,130₹,100,0
Ahmedabad,MirajCityPulseManiNagar,Gujarathi,19:00,Gold,200₹,24,24
Ahmedabad,CinepolisAlphaOneMall,Gujarathi,19:20,Premium,200₹,38,34
Ahmedabad,CinepolisAlphaOneMall,Gujarathi,19:20,Executive,180₹,58,53
Ahmedabad,CinepolisAlphaOneMall,Gujarathi,19:20,Normal,160₹,29,2
Bhavnagar,Top3MultiplexBhavnagar,Gujarathi,22:40,Gold,150₹,100,0
Bhavnagar,Top3MultiplexBhavnagar,Gujarathi,22:40,Silver,120₹,100,0
