City,Name,Language,Time,Type,Price,Capacity,Booked
DelhiNcr,CinepolisSmartBharatMall,English,09:30,Premium,180₹,30,2
DelhiNcr,CinepolisSmartBharatMall,English,09:30,Classic,180₹,65,0
Mumbai,MetroInoxCinemaMGRoad,English,09:45,Insignia,250₹,42,7
Ahmedabad,CinepolisAlphaOneMall,English,09:50,Normal,150₹,36,0
Ahmedabad,CinepolisAlphaOneMall,English,09:50,Premium,150₹,50,7
Ahmedabad,CinepolisAlphaOneMall,English,09:50,Executive,150₹,78,0
DelhiNcr,PvrSelectCityWalkGoldSaket,English,11:00,DboxPlatinum,500₹,14,2
DelhiNcr,PvrSelectCityWalkGoldSaket,English,11:00,Platinum,400₹,24,2
DelhiNcr,PvrPromenadeVasantKunj,English,11:05,Prime,350₹,44,13
DelhiNcr,PvrPromenadeVasantKunj,English,11:05,Classic,320₹,50,0
DelhiNcr,PvrPromenadeVasantKunj,English,11:05,Prime,350₹,44,13
DelhiNcr,PvrPromenadeVasantKunj,English,11:05,Classic,320₹,50,0
Hyderabad,PvrPlayHouseNextGalleriaMallPanjagutt,English,11:25,Classic,200₹,54,29
Mumbai,InoxLaserplexCr2NarimanPoint,English,11:45,Insignia,300₹,70,0
Kochi,PvrLuluKochi,English,12:05,Recliner,350₹,9,2
Kochi,PvrLuluKochi,English,12:05,Prime,190₹,64,7
Kochi,PvrLuluKochi,English,12:05,ClassicPlus,160₹,91,18
Kochi,PvrLuluKochi,English,12:05,Classic,140₹,39,0
Mumbai,PvrDynamicJuhu,English,12:15,Lounger,160₹,12,0
Mumbai,PvrDynamicJuhu,English,12:15,Prime,140₹,264,27
Mumbai,CinepolisVivianaMall,English,12:55,Premium,180₹,43,22
Mumbai,CinepolisVivianaMall,English,12:55,Executive,160₹,97,5
Mumbai,CinepolisVivianaMall,English,12:55,Normal,140₹,25,0
Kolkata,InoxQuestMallBallygunge,English,13:00,RoyalRecliner,550₹,12,2
