State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Haryana,Gurgaon,PvrAmbienceGurgaon,English,10:00,Prime,250₹,36,2
Haryana,Gurgaon,PvrAmbienceGurgaon,English,10:00,ClassicNormal,200₹,105,1
Karnataka,Bangalore,PvrPlayHouseForumMallKoramangala,English,10:15,3DClassic,140₹,103,4
UttarPradesh,Lucknow,InoxEmeraldMallLucknow,Hindi,10:15,Club,99₹,48,0
UttarPradesh,Lucknow,InoxEmeraldMallLucknow,Hindi,10:15,Executive,99₹,24,0
UttarPradesh,Lucknow,InoxEmeraldMallLucknow,Hindi,10:15,Royale,99₹,51,0
Maharashtra,Mumbai,InoxAtriaMallWorli,English,10:20,Insignia,400₹,30,0
Maharashtra,Pune,CinepolisSeasonsMall,English,11:05,Normal,140₹,31,0
Maharashtra,Pune,CinepolisSeasonsMall,English,11:05,Premium,140₹,34,0
Maharashtra,Pune,CinepolisSeasonsMall,English,11:05,Executive,140₹,104,0
Delhi,DelhiNcr,PvrPromenadeVasantKunj,English,11:10,Prime,320₹,14,3
Delhi,DelhiNcr,PvrPromenadeVasantKunj,English,11:10,Classic,290₹,130,0
Delhi,DelhiNcr,PvrPacificSubhashNagar,English,11:10,Classic,189₹,52,0
Delhi,DelhiNcr,PvrPacificSubhashNagar,English,11:10,Prime,189₹,68,0
UttarPradesh,Noida,PvrLogixCityCentreNoida,English,11:20,Classic,210₹,40,2
UttarPradesh,Noida,PvrLogixCityCentrePlayHouseNoida,English,11:20,Classic,210₹,40,2
UttarPradesh,Noida,PvrLogixCityCentreNoida,English,11:20,Classic,210₹,49,3
UttarPradesh,Noida,PvrLogixCityCentrePlayHouseNoida,English,11:20,Classic,210₹,49,3
Chandigarh,Chandigarh,PvrElanteMallChandigarh,English,11:40,Recliner,350₹,26,2
Chandigarh,Chandigarh,PvrElanteMallChandigarh,English,11:40,Classic,180₹,157,0
Maharashtra,Mumbai,PvrIconOberoiPlayHouseGoregaonE,English,12:15,Recliner,250₹,26,9
