State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
UttarPradesh,Allahabad,CarnivalPayalAndJhankarBaiKaBagh,Bhojpuri,12:15,Silver,130₹,146,0
UttarPradesh,Allahabad,CarnivalPayalAndJhankarBaiKaBagh,Bhojpuri,12:15,Gold,130₹,264,0
UttarPradesh,Allahabad,CarnivalPayalAndJhankarBaiKaBagh,Bhojpuri,12:15,Platinum,130₹,136,0
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,12:15,Lounge,150₹,21,0
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,12:15,DressCircle,120₹,142,0
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,12:15,RoyalGold,80₹,181,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,12:45,Platinum,100₹,176,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,12:45,Diamond,80₹,229,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,12:45,Gold,60₹,144,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,12:45,Silver,50₹,96,0
Bihar,Gaya,AprCinemaGaya,Bhojpuri,13:00,GoldClass,120₹,155,129
Bihar,PatnaCity,CinepolisPMMall,Bhojpuri,13:05,Normal,240₹,186,18
Bihar,Muzaffarpur,CinepolisGrandMall,Bhojpuri,15:05,Normal,170₹,34,0
Bihar,Muzaffarpur,CinepolisGrandMall,Bhojpuri,15:05,Premium,170₹,49,1
Bihar,Muzaffarpur,CinepolisGrandMall,Bhojpuri,15:05,Executive,170₹,90,0
UttarPradesh,Allahabad,CarnivalPayalAndJhankarBaiKaBagh,Bhojpuri,15:15,Silver,130₹,146,0
UttarPradesh,Allahabad,CarnivalPayalAndJhankarBaiKaBagh,Bhojpuri,15:15,Gold,130₹,264,0
UttarPradesh,Allahabad,CarnivalPayalAndJhankarBaiKaBagh,Bhojpuri,15:15,Platinum,130₹,136,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,15:45,Platinum,100₹,176,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,15:45,Diamond,80₹,229,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,15:45,Gold,60₹,144,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,15:45,Silver,50₹,96,0
Maharashtra,Mumbai,CarnivalMoviestarGoregaonW,Bhojpuri,16:20,GoldOffline,130₹,55,32
Maharashtra,Mumbai,CarnivalMoviestarGoregaonW,Bhojpuri,16:20,SilverOffline,100₹,20,20
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,18:15,Lounge,150₹,21,1
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,18:15,DressCircle,120₹,142,73
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,18:15,RoyalGold,80₹,181,43
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,18:45,Platinum,100₹,176,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,18:45,Diamond,80₹,229,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,18:45,Gold,60₹,144,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,18:45,Silver,50₹,96,0
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,21:00,Lounge,150₹,21,1
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,21:00,DressCircle,120₹,142,73
Bihar,Saharsa,PrashantTalkiesSaharsa,Bhojpuri,21:00,RoyalGold,80₹,181,43
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,21:45,Platinum,100₹,100,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,21:45,Diamond,80₹,100,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,21:45,Gold,60₹,100,0
UttarPradesh,Gorakhpur,UnitedTalkiesGolghar,Bhojpuri,21:45,Silver,50₹,100,0
