State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Maharashtra,Mumbai,CinepolisVivianaMall,Hindi,11:00,Normal,140₹,24,0
Maharashtra,Mumbai,CinepolisVivianaMall,Hindi,11:00,Premium,140₹,12,12
Maharashtra,Mumbai,CinepolisVivianaMall,Hindi,11:00,Executive,140₹,72,0
Tripura,Agartala,RupasiCinemaAgartala,Hindi,11:20,Recliners,350₹,16,0
Tripura,Agartala,RupasiCinemaAgartala,Hindi,11:20,GoldClass,150₹,205,66
Maharashtra,Pune,CinepolisWestendMall,Hindi,11:25,Normal,180₹,24,0
Maharashtra,Pune,CinepolisWestendMall,Hindi,11:25,Premium,180₹,48,0
Maharashtra,Pune,CinepolisWestendMall,Hindi,11:25,Executive,180₹,52,0
Maharashtra,Ambajogai,ChhotuMaharajAmbajogai,Hindi,12:30,Cl,112₹,18,0
Maharashtra,Ambajogai,ChhotuMaharajAmbajogai,Hindi,12:30,Pr,112₹,4,0
Maharashtra,Ambajogai,ChhotuMaharajAmbajogai,Hindi,12:30,Gl,112₹,32,0
Maharashtra,Ambajogai,ChhotuMaharajAmbajogai,Hindi,12:30,Pl,112₹,32,0
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,12:40,SofaChair,500₹,8,0
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,12:40,PrimeSofa,400₹,20,0
UttarPradesh,Agra,SarvMultiplexAgra,Hindi,12:40,Gold,300₹,80,0
MadhyaPradesh,Indore,InoxTreasureIslandNextMallRegalSquare,Hindi,12:50,Club,130₹,184,0
MadhyaPradesh,Indore,InoxTreasureIslandNextMallRegalSquare,Hindi,12:50,Executive,112₹,42,0
Maharashtra,Pune,InoxBundGarden,Hindi,14:25,DressCircle,150₹,167,0
Maharashtra,Pune,InoxBundGarden,Hindi,14:25,Galleria,130₹,60,1
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Hindi,14:45,Royale,250₹,46,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Hindi,14:45,Club,230₹,144,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Hindi,14:45,Executive,180₹,36,0
Gujarat,Ahmedabad,ChhotuMaharajCineRestaurantAhmedabad,Hindi,15:00,Gl,180₹,72,0
Gujarat,Ahmedabad,ChhotuMaharajCineRestaurantAhmedabad,Hindi,15:00,Pl,180₹,28,0
MadhyaPradesh,Gwalior,InoxDbMallRaceCourseRoad,Hindi,15:10,Royale,220₹,55,0
MadhyaPradesh,Gwalior,InoxDbMallRaceCourseRoad,Hindi,15:10,Club,210₹,55,0
MadhyaPradesh,Gwalior,InoxDbMallRaceCourseRoad,Hindi,15:10,Executive,180₹,22,0
Maharashtra,Ambajogai,ChhotuMaharajAmbajogai,Hindi,15:30,Cl,112₹,18,0
Maharashtra,Ambajogai,ChhotuMaharajAmbajogai,Hindi,15:30,Pr,112₹,4,0
Maharashtra,Ambajogai,ChhotuMaharajAmbajogai,Hindi,15:30,Gl,112₹,32,0
Maharashtra,Ambajogai,ChhotuMaharajAmbajogai,Hindi,15:30,Pl,112₹,32,0
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,15:45,Prime,140₹,69,21
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,15:45,Classic,130₹,28,0
Rajasthan,Udaipur,PvrCelebrationMallUdaipur,Hindi,16:05,Recliner,250₹,27,2
Rajasthan,Udaipur,PvrCelebrationMallUdaipur,Hindi,16:05,PrimePlus,160₹,52,13
Rajasthan,Udaipur,PvrCelebrationMallUdaipur,Hindi,16:05,Prime,140₹,156,0
Rajasthan,Udaipur,PvrCelebrationMallUdaipur,Hindi,16:05,Classic,120₹,52,0
Rajasthan,Jaipur,InoxSunnyTradeCenterJaipur,Hindi,16:20,RoyaleRecliners,240₹,11,6
Rajasthan,Jaipur,InoxSunnyTradeCenterJaipur,Hindi,16:20,Royal,170₹,47,0
Rajasthan,Jaipur,InoxSunnyTradeCenterJaipur,Hindi,16:20,Club,150₹,101,0
Rajasthan,Jaipur,InoxSunnyTradeCenterJaipur,Hindi,16:20,Executive,112₹,30,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,Hindi,17:15,RoyalRecliner,400₹,13,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,Hindi,17:15,Royal,200₹,37,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,Hindi,17:15,Club,190₹,63,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,Hindi,17:15,Executive,170₹,36,2
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Hindi,17:15,RoyalRecliner,400₹,13,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Hindi,17:15,Royal,200₹,37,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Hindi,17:15,Club,190₹,63,0
