City,Name,Language,Time,Type,Price,Capacity,Booked
Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,10:00,Platinum,100₹,198,0
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,10:40,Silver,190₹,103,9
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,10:40,ExecutiveOffline,160₹,72,0
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,10:40,NormalOffline,100₹,18,0
Thrissur,InoxSobhaCityMall,Malayalam,11:00,RoyalRecliner,200₹,14,0
Thrissur,InoxSobhaCityMall,Malayalam,11:00,Club,130₹,256,0
Thrissur,InoxSobhaCityMall,Malayalam,11:00,Royal,130₹,32,0
Thrissur,InoxSobhaCityMall,Malayalam,11:00,Executive,100₹,36,0
Kochi,PvrLuluKochi,Malayalam,13:10,Recliner,350₹,14,2
Kochi,PvrLuluKochi,Malayalam,13:10,Prime,190₹,125,52
Kochi,PvrLuluKochi,Malayalam,13:10,ClassicPlus,160₹,108,14
Kochi,PvrLuluKochi,Malayalam,13:10,Classic,140₹,54,3
Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,13:15,Platinum,100₹,151,7
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:40,GoldOffline,300₹,13,0
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:40,SilverOffline,150₹,151,22
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:40,ExecutiveOffline,100₹,13,0
Thrissur,InoxSobhaCityMall,Malayalam,13:45,RoyalRecliner,290₹,10,0
Thrissur,InoxSobhaCityMall,Malayalam,13:45,Club,170₹,63,1
Thrissur,InoxSobhaCityMall,Malayalam,13:45,Royal,170₹,16,7
Thrissur,InoxSobhaCityMall,Malayalam,13:45,Executive,130₹,22,0
Calicut,MallikaPlexDolbyAtmosCalicut,Malayalam,14:30,Executive,140₹,162,6
Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,16:15,Platinum,100₹,198,6
Kochi,PvrOberonMallErnakulam,Malayalam,16:50,Recliner,260₹,14,2
Kochi,PvrOberonMallErnakulam,Malayalam,16:50,ClassicPlus,160₹,115,32
Kochi,PvrOberonMallErnakulam,Malayalam,16:50,Classic,129₹,53,0
Trivandrum,CarnivalGreenfieldCinemaKaryavattom,Malayalam,18:45,ExecutiveOffline,160₹,132,14
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,19:00,PremiumOffline,250₹,50,11
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,19:00,ExecutiveOffline,160₹,102,8
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,19:00,NormalOffline,100₹,17,2
Kochi,PvrLuluKochi,Malayalam,19:05,Recliner,350₹,14,1
Kochi,PvrLuluKochi,Malayalam,19:05,Prime,190₹,125,39
Kochi,PvrLuluKochi,Malayalam,19:05,ClassicPlus,160₹,108,16
Kochi,PvrLuluKochi,Malayalam,19:05,Classic,140₹,54,0
Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,19:10,Platinum,100₹,151,6
Thrissur,InoxSobhaCityMall,Malayalam,19:50,RoyalRecliner,290₹,10,3
Thrissur,InoxSobhaCityMall,Malayalam,19:50,Club,170₹,66,16
Thrissur,InoxSobhaCityMall,Malayalam,19:50,Royal,170₹,13,6
Thrissur,InoxSobhaCityMall,Malayalam,19:50,Executive,130₹,22,0
Thalassery,LibertyParadiseComplexThalassery,Malayalam,21:15,Gold,125₹,214,112
Kattanam,GanamTheatreComplexACKattanam,Malayalam,21:30,FirstClass,110₹,129,67
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,21:50,Silver,190₹,103,24
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,21:50,ExecutiveOffline,160₹,72,4
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,21:50,NormalOffline,100₹,18,0
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,22:00,GoldOffline,300₹,13,2
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,22:00,SilverOffline,150₹,151,19
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,22:00,ExecutiveOffline,100₹,13,0
Kochi,PvrOberonMallErnakulam,Malayalam,22:50,Recliner,260₹,14,1
Kochi,PvrOberonMallErnakulam,Malayalam,22:50,ClassicPlus,160₹,115,46
Kochi,PvrOberonMallErnakulam,Malayalam,22:50,Classic,129₹,53,0
