City,Name,Language,Time,Type,Price,Capacity,Booked
Noida,PvrLogixCityCentreNoida,Hindi,09:00,Classic,190₹,84,3
Raipur,CinemaxCityCenterPandri,Hindi,09:00,Recliner,270₹,12,0
Raipur,CinemaxCityCenterPandri,Hindi,09:00,Prime,100₹,140,1
Raipur,CinemaxCityCenterPandri,Hindi,09:00,Classic,90₹,24,0
Lucknow,InoxGardensGalleriaMallRaebareliRoad,Hindi,09:00,Club,112₹,120,0
Lucknow,InoxGardensGalleriaMallRaebareliRoad,Hindi,09:00,Executive,112₹,36,0
Lucknow,InoxGardensGalleriaMallRaebareliRoad,Hindi,09:00,Royal,112₹,58,0
Lucknow,InoxLucknowCrownMallLucknow,Hindi,09:00,RoyaleRecliners,250₹,13,0
Lucknow,InoxLucknowCrownMallLucknow,Hindi,09:00,Royale,140₹,34,0
Lucknow,InoxLucknowCrownMallLucknow,Hindi,09:00,Club,130₹,134,0
Lucknow,InoxLucknowCrownMallLucknow,Hindi,09:00,Executive,110₹,28,0
DelhiNcr,PvrPromenadeVasantKunj,Hindi,09:00,Prime,350₹,33,12
DelhiNcr,PvrPromenadeVasantKunj,Hindi,09:00,Classic,320₹,96,12
DelhiNcr,PvrPromenadeVasantKunj,Hindi,09:00,Prime,380₹,21,0
DelhiNcr,PvrPromenadeVasantKunj,Hindi,09:00,Classic,350₹,84,0
Vadodara,PvrTransCubeVadodara,Hindi,12:00,Recliner,300₹,8,0
Vadodara,PvrTransCubeVadodara,Hindi,12:00,Classic,150₹,39,0
Vadodara,PvrTransCubeVadodara,Hindi,12:00,Prime,150₹,90,1
Ahmedabad,PvrArvedTranscube,Hindi,12:00,Classic,130₹,39,0
Ahmedabad,PvrArvedTranscube,Hindi,12:00,Prime,130₹,96,14
Ahmedabad,MirajCityPulseManiNagar,Hindi,13:50,Gold,160₹,66,7
Mumbai,PvrIconOberoiPlayHouseGoregaonE,Hindi,16:50,Recliner,310₹,26,5
Mumbai,PvrIconOberoiPlayHouseGoregaonE,Hindi,16:50,Prime,190₹,96,10
Mumbai,PvrIconOberoiPlayHouseGoregaonE,Hindi,16:50,Classic,110₹,22,0
Surat,PvrRahulRajMallDumasRoad,Hindi,17:15,Recliner,340₹,24,5
Surat,PvrRahulRajMallDumasRoad,Hindi,17:15,Prime,150₹,87,12
Surat,PvrRahulRajMallDumasRoad,Hindi,17:15,ClassicPlus,130₹,30,0
Surat,PvrRahulRajMallDumasRoad,Hindi,17:15,Classic,110₹,30,0
