State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Assam,Guwahati,CinepolisCentralMall,English,11:45,Vip,300₹,4,0
Assam,Guwahati,CinepolisCentralMall,English,11:45,Normal,150₹,24,0
Assam,Guwahati,CinepolisCentralMall,English,11:45,Premium,150₹,42,0
Assam,Guwahati,CinepolisCentralMall,English,11:45,Executive,150₹,116,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,12:05,Normal,150₹,36,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,12:05,Premium,150₹,50,2
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,12:05,Executive,150₹,78,0
Odisha,Bhubaneswar,CinepolisEsplanade,English,12:40,Vip,350₹,11,2
Odisha,Bhubaneswar,CinepolisEsplanade,English,12:40,Normal,150₹,28,0
Odisha,Bhubaneswar,CinepolisEsplanade,English,12:40,Premium,150₹,51,6
Odisha,Bhubaneswar,CinepolisEsplanade,English,12:40,Executive,150₹,42,0
Rajasthan,Jaipur,CinepolisWorldTradePark,English,12:55,Vip,300₹,13,3
Rajasthan,Jaipur,CinepolisWorldTradePark,English,12:55,Normal,150₹,39,0
Rajasthan,Jaipur,CinepolisWorldTradePark,English,12:55,Premium,150₹,43,10
Rajasthan,Jaipur,CinepolisWorldTradePark,English,12:55,Executive,150₹,127,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,13:00,Normal,150₹,56,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,13:00,Lounger,150₹,9,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,13:00,SingleSofa,150₹,6,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,13:00,DoubleSofa,150₹,24,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,13:05,Vip,200₹,5,3
Delhi,DelhiNcr,CinepolisDlfAvenue,English,13:05,Normal,100₹,42,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,13:05,Premium,100₹,34,2
Delhi,DelhiNcr,CinepolisDlfAvenue,English,13:05,Executive,100₹,59,2
Maharashtra,Pune,CinepolisWestendMall,English,13:40,Normal,150₹,21,0
Maharashtra,Pune,CinepolisWestendMall,English,13:40,Premium,150₹,45,0
Maharashtra,Pune,CinepolisWestendMall,English,13:40,Executive,150₹,48,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:45,Vip,250₹,13,2
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:45,Normal,150₹,32,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:45,Premium,150₹,57,10
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:45,Executive,150₹,70,8
