State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Rajasthan,Jaipur,CinepolisWorldTradePark,English,12:05,Vip,300₹,13,2
Rajasthan,Jaipur,CinepolisWorldTradePark,English,12:05,Normal,150₹,39,0
Rajasthan,Jaipur,CinepolisWorldTradePark,English,12:05,Premium,150₹,43,0
Rajasthan,Jaipur,CinepolisWorldTradePark,English,12:05,Executive,150₹,127,0
Assam,Guwahati,CinepolisCentralMall,English,12:30,Vip,300₹,4,0
Assam,Guwahati,CinepolisCentralMall,English,12:30,Normal,150₹,24,0
Assam,Guwahati,CinepolisCentralMall,English,12:30,Premium,150₹,42,0
Assam,Guwahati,CinepolisCentralMall,English,12:30,Executive,150₹,116,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,12:55,Normal,150₹,36,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,12:55,Premium,150₹,50,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,12:55,Executive,150₹,78,0
Maharashtra,Pune,CinepolisWestendMall,English,13:10,Normal,150₹,21,0
Maharashtra,Pune,CinepolisWestendMall,English,13:10,Premium,150₹,45,2
Maharashtra,Pune,CinepolisWestendMall,English,13:10,Executive,150₹,48,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,13:15,Normal,150₹,56,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,13:15,Lounger,150₹,9,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,13:15,SingleSofa,150₹,6,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,13:15,DoubleSofa,150₹,24,1
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:20,Vip,250₹,11,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:20,Normal,150₹,15,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:20,Premium,150₹,36,5
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:20,Executive,150₹,33,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:45,Vip,250₹,13,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:45,Normal,150₹,32,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:45,Premium,150₹,57,5
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,13:45,Executive,150₹,70,5
Delhi,DelhiNcr,CinepolisDlfAvenue,English,14:15,Vip,300₹,5,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,14:15,Normal,150₹,42,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,14:15,Premium,150₹,34,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,14:15,Executive,150₹,59,0
