State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,15:00,Box,210₹,4,2
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,15:00,Royal,170₹,53,10
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,15:00,Executive,150₹,160,7
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,15:00,Economy,140₹,53,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,17:30,Box,210₹,4,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,17:30,Royal,170₹,53,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,17:30,Executive,150₹,160,6
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,17:30,Economy,140₹,53,0
WestBengal,Siliguri,InoxVegaCircleMallSevokeRoad,Nepali,17:30,Gold,350₹,27,3
WestBengal,Siliguri,InoxVegaCircleMallSevokeRoad,Nepali,17:30,Royal,280₹,119,21
WestBengal,Siliguri,InoxVegaCircleMallSevokeRoad,Nepali,17:30,Club,250₹,28,0
WestBengal,Siliguri,InoxVegaCircleMallSevokeRoad,Nepali,17:30,Executive,250₹,28,0
WestBengal,Siliguri,InoxCityCentreMatigara,Nepali,18:50,Royale,370₹,10,8
WestBengal,Siliguri,InoxCityCentreMatigara,Nepali,18:50,Club,280₹,176,28
WestBengal,Siliguri,InoxCityCentreMatigara,Nepali,18:50,Executive,250₹,32,0
