State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Gujarat,Sanand,ArthMultiplexSanand,Gujarathi,18:00,Gold,50₹,79,0
Gujarat,Sanand,ArthMultiplexSanand,Gujarathi,18:00,Silver,50₹,46,18
Gujarat,Sanand,ArthMultiplexSanand,Gujarathi,21:00,Gold,50₹,79,0
Gujarat,Sanand,ArthMultiplexSanand,Gujarathi,21:00,Silver,50₹,46,18
