State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Maharashtra,Mumbai,InoxRCityGhatkoparW,Malayalam,09:00,RoyalRecliner,190₹,13,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,Malayalam,09:00,Club,112₹,63,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,Malayalam,09:00,Royal,112₹,37,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,Malayalam,09:00,Executive,90₹,36,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Malayalam,09:00,RoyalRecliner,190₹,13,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Malayalam,09:00,Club,112₹,63,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Malayalam,09:00,Royal,112₹,37,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Malayalam,09:00,Executive,90₹,36,0
Maharashtra,Pune,InoxAmanoraMallHadapsar,Malayalam,09:10,Royale,190₹,2,0
Maharashtra,Pune,InoxAmanoraMallHadapsar,Malayalam,09:10,Club,112₹,109,0
Maharashtra,Pune,InoxAmanoraMallHadapsar,Malayalam,09:10,Executive,112₹,21,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Malayalam,09:30,Royale,140₹,46,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Malayalam,09:30,Club,112₹,144,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Malayalam,09:30,Executive,112₹,36,0
Kerala,Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,10:00,Platinum,100₹,111,12
Kerala,Kodungallur,CarnivalMughalMallStarNagar,Malayalam,10:15,ExecutiveOffline,100₹,225,0
Kerala,Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,10:30,Platinum,140₹,84,7
Kerala,Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,10:30,Gold,110₹,402,7
Kerala,Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,10:30,Executive,80₹,88,0
Kerala,Valanchery,KarthikaMoviesAC4KDolbyAtmos,Malayalam,11:15,PearlCircle,110₹,215,0
Kerala,Mukkam,AbhilashCinemas4KMukkam,Malayalam,11:45,Executive,110₹,388,28
