State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,09:05,Recliner,220₹,14,3
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,09:05,ClassicPlus,129₹,115,19
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,09:05,Classic,100₹,53,0
Karnataka,Bangalore,BalajiDigital2KCinemaTavarekere,Malayalam,10:00,Diamond,150₹,296,189
Karnataka,Bangalore,BalajiDigital2KCinemaTavarekere,Malayalam,10:00,Gold,120₹,442,314
Kerala,Kochi,PvrLuluKochi,Malayalam,10:00,Recliner,240₹,10,5
Kerala,Kochi,PvrLuluKochi,Malayalam,10:00,Prime,125₹,108,11
Kerala,Kochi,PvrLuluKochi,Malayalam,10:00,ClassicPlus,110₹,138,2
Kerala,Kochi,PvrLuluKochi,Malayalam,10:00,Classic,89₹,69,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,Malayalam,10:00,Vip,300₹,11,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,Malayalam,10:00,Premium,200₹,36,14
Maharashtra,Mumbai,CinepolisSeawoodsLT,Malayalam,10:00,Executive,180₹,33,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,Malayalam,10:00,Normal,160₹,15,0
Kerala,Kariyad,CarnivalCinemasKariyad,Malayalam,10:00,GoldLounge,270₹,32,0
Kerala,Kariyad,CarnivalCinemasKariyad,Malayalam,10:00,ExecutiveOffline,140₹,96,0
Kerala,Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,10:00,Platinum,100₹,151,18
Kerala,Cheruvathur,PakkanarCinemasCheruvathur,Malayalam,10:30,Executive,100₹,322,0
Kerala,Payyanur,SumangaliCinemasPayyanur,Malayalam,10:30,GoldenCircle,130₹,192,0
Kerala,Thrissur,InoxSobhaCityMall,Malayalam,10:30,RoyalRecliner,200₹,15,8
Kerala,Thrissur,InoxSobhaCityMall,Malayalam,10:30,Club,130₹,221,2
Kerala,Thrissur,InoxSobhaCityMall,Malayalam,10:30,Royal,130₹,26,7
Kerala,Thrissur,InoxSobhaCityMall,Malayalam,10:30,Executive,100₹,36,0
Kerala,Muvattupuzha,CarnivalGrandCentreMallAramanaJunction,Malayalam,10:30,ExecutiveOffline,130₹,155,24
Kerala,Kodungallur,CarnivalMughalMallStarNagar,Malayalam,10:30,Vip,200₹,10,0
Kerala,Kodungallur,CarnivalMughalMallStarNagar,Malayalam,10:30,ExecutiveOffline,100₹,172,6
Kerala,Trivandrum,CarnivalGreenfieldCinemaKaryavattom,Malayalam,10:35,ExecutiveOffline,100₹,132,14
Kerala,Manjeri,KairaliCinemasDolbyAtmosManjeri,Malayalam,11:00,LuxusCircle,130₹,309,0
Kerala,Kottakkal,LeenaTheatre4KDolbyAtmosKottakkal,Malayalam,11:00,Executive,110₹,186,4
