State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
AndhraPradesh,Anantapur,ShanthiSudhaComplexAnantapur,Telugu,14:30,Maharaja,148₹,50,16
AndhraPradesh,Anantapur,ShanthiSudhaComplexAnantapur,Telugu,14:30,Balcony,148₹,240,110
AndhraPradesh,Anantapur,ShanthiSudhaComplexAnantapur,Telugu,14:30,First,112₹,318,107
AndhraPradesh,Srikalahasti,VijayalakshmiSpTalkiesACDts2K,Telugu,14:30,FirstClass,112₹,316,36
AndhraPradesh,Srikalahasti,VijayalakshmiSpTalkiesACDts2K,Telugu,14:30,SecondClass,90₹,114,35
Gujarat,Vadodara,InoxTakshGalaxyMallMadhavpuraVadodara,Telugu,16:45,RoyalRecliners,220₹,14,13
Gujarat,Vadodara,InoxTakshGalaxyMallMadhavpuraVadodara,Telugu,16:45,Club,140₹,102,8
Gujarat,Vadodara,InoxTakshGalaxyMallMadhavpuraVadodara,Telugu,16:45,Executive,140₹,34,0
Gujarat,Vadodara,InoxTakshGalaxyMallMadhavpuraVadodara,Telugu,16:45,Royal,140₹,99,29
AndhraPradesh,Visakhapatnam,SriLakshminarasimhaPicturePalace,Telugu,17:35,Premium,145₹,339,339
AndhraPradesh,Visakhapatnam,SriLakshminarasimhaPicturePalace,Telugu,17:35,NonPremium,100₹,116,116
Telangana,Khammam,SvcThirumalaKhammam,Telugu,18:00,Balcony,110₹,434,434
Telangana,Khammam,SvcThirumalaKhammam,Telugu,18:00,SecondCalss,80₹,236,236
Telangana,Khammam,SvcThirumalaKhammam,Telugu,18:00,ThhirdClass,50₹,181,181
AndhraPradesh,Elamanchili,SvcSitaChitramandirElamanchili,Telugu,18:00,Premium,112₹,345,308
Telangana,Hyderabad,SangeethaRamachandrapuram,Telugu,18:00,Box,150₹,44,18
Telangana,Hyderabad,SangeethaRamachandrapuram,Telugu,18:00,Platinum,150₹,486,462
Telangana,Nalgonda,SvcNatrajTheatre,Telugu,18:00,Balcony,150₹,418,418
Telangana,Nalgonda,SvcNatrajTheatre,Telugu,18:00,FirstClass,100₹,76,76
Telangana,Nalgonda,SvcNatrajTheatre,Telugu,18:00,SecondClass,50₹,109,109
AndhraPradesh,Madanapalle,SiddarthaTheatreACKrishnaNagar,Telugu,18:00,Reserved,112₹,289,289
AndhraPradesh,Madanapalle,SiddarthaTheatreACKrishnaNagar,Telugu,18:00,First,112₹,196,196
AndhraPradesh,Madanapalle,SiddarthaTheatreACKrishnaNagar,Telugu,18:00,Second,89₹,150,119
Telangana,Hyderabad,SvcSriLakshmiDeluxeTheatreKharmanghat,Telugu,18:00,Balcony,150₹,447,233
Telangana,Hyderabad,SvcSriLakshmiDeluxeTheatreKharmanghat,Telugu,18:00,FirstClass,100₹,78,78
Telangana,Hyderabad,SvcSriLakshmiDeluxeTheatreKharmanghat,Telugu,18:00,SecondClass,50₹,101,101
AndhraPradesh,Kurnool,SriRama70MmKurnool,Telugu,18:00,Sofa,110₹,20,20
AndhraPradesh,Kurnool,SriRama70MmKurnool,Telugu,18:00,Balcony,110₹,410,392
AndhraPradesh,Kurnool,SriRama70MmKurnool,Telugu,18:00,SecondClass,80₹,284,249
AndhraPradesh,Parvathipuram,TbrCinemasParvathipuram,Telugu,18:00,PremiumClass,100₹,226,226
AndhraPradesh,Parvathipuram,TbrCinemasParvathipuram,Telugu,18:00,NonPremium,80₹,71,71
Telangana,Mahabubabad,SvcSuryaKalamandir4KACDtsMahabubabad,Telugu,18:00,FirstClass,110₹,398,321
Telangana,Mahabubabad,SvcSuryaKalamandir4KACDtsMahabubabad,Telugu,18:00,SecondClass,80₹,138,138
Telangana,Hyderabad,RajdhaniDeluxTheateDilsukhnagar,Telugu,18:00,ExecutiveClass,150₹,384,378
Telangana,Hyderabad,RajdhaniDeluxTheateDilsukhnagar,Telugu,18:00,EconomyClass,100₹,120,120
Telangana,Hyderabad,RajdhaniDeluxTheateDilsukhnagar,Telugu,18:00,LowerClassClass,50₹,124,124
Telangana,Hyderabad,SvcEeshwarAttapur,Telugu,18:00,Gold,150₹,432,430
Telangana,Hyderabad,SvcEeshwarAttapur,Telugu,18:00,Silver,100₹,226,226
Telangana,Hyderabad,SvcEeshwarAttapur,Telugu,18:00,Bronze,50₹,184,184
Telangana,Kothagudem,SvcPoornaTheatreKothagudem,Telugu,18:00,Balcony,110₹,142,142
Telangana,Kothagudem,SvcPoornaTheatreKothagudem,Telugu,18:00,Gold,110₹,252,252
Telangana,Kothagudem,SvcPoornaTheatreKothagudem,Telugu,18:00,Silver,80₹,40,40
Telangana,Kothagudem,SvcPoornaTheatreKothagudem,Telugu,18:00,Bronze,50₹,110,110
Telangana,Nizamabad,SvcVijayTheatreNizamabad,Telugu,18:00,Platinum,110₹,476,205
Telangana,Nizamabad,SvcVijayTheatreNizamabad,Telugu,18:00,Silver,50₹,125,122
Telangana,Warangal,RamLaxmanWarangal,Telugu,18:00,Platinum,110₹,588,588
Telangana,Warangal,RamLaxmanWarangal,Telugu,18:00,GoldClass,80₹,175,175
Telangana,Suryapet,NavyaTheatreSuryapet,Telugu,18:00,UpperBalcony,110₹,225,225
Telangana,Suryapet,NavyaTheatreSuryapet,Telugu,18:00,LowerBalcony,110₹,183,183
Telangana,Suryapet,NavyaTheatreSuryapet,Telugu,18:00,SecondClass,80₹,130,119
AndhraPradesh,Tekkali,SudarshanTheatreTekkali,Telugu,18:15,Balcony,100₹,277,277
AndhraPradesh,Tekkali,SudarshanTheatreTekkali,Telugu,18:15,Reserved,80₹,22,20
AndhraPradesh,Tekkali,SudarshanTheatreTekkali,Telugu,18:15,FloarClass,80₹,76,43
AndhraPradesh,PalasaKasibugga,BhaskaraRamaACDtsKasibugga,Telugu,18:15,Premium,110₹,343,229
AndhraPradesh,Visakhapatnam,AnnapurnaTheatreACDtsKurmannapalem,Telugu,18:15,FirstClass,112₹,397,397
AndhraPradesh,Visakhapatnam,AnnapurnaTheatreACDtsKurmannapalem,Telugu,18:15,SecondClass,78₹,126,126
AndhraPradesh,Visakhapatnam,SrilakshmiNarasimhaTheatreKothavalasa,Telugu,18:15,Premium,100₹,366,356
Telangana,Sangareddi,NatarajTheatreSangareddy,Telugu,18:15,BalconyClass,110₹,256,241
Telangana,Sangareddi,NatarajTheatreSangareddy,Telugu,18:15,DressCircleClass,80₹,216,176
AndhraPradesh,Visakhapatnam,KameswariDolbyAtmosAndKinneraTheatre,Telugu,18:15,PremiumCl,145₹,364,364
AndhraPradesh,Visakhapatnam,KameswariDolbyAtmosAndKinneraTheatre,Telugu,18:15,NonPremiumCl,100₹,129,129
AndhraPradesh,Payakaraopeta,SvcSriLaxmiPayakaraopeta,Telugu,18:15,FirstClass,100₹,429,429
AndhraPradesh,Payakaraopeta,SvcSriLaxmiPayakaraopeta,Telugu,18:15,ThirdClass,78₹,143,143
AndhraPradesh,Nellore,SpiceCinemasEarlierTheCinemaMg,Telugu,18:20,177Elite,177₹,248,247
AndhraPradesh,Kavali,ManasaCinemasKavali,Telugu,18:30,Gold,112₹,308,308
AndhraPradesh,Kavali,ManasaCinemasKavali,Telugu,18:30,Executive,90₹,78,78
AndhraPradesh,Srikalahasti,VijayalakshmiSpTalkiesACDts2K,Telugu,18:30,FirstClass,112₹,316,54
AndhraPradesh,Srikalahasti,VijayalakshmiSpTalkiesACDts2K,Telugu,18:30,SecondClass,90₹,114,44
AndhraPradesh,Chinnamandem,SriLakshmiVenkateswaraPicturePalace,Telugu,18:30,Gold,100₹,406,135
AndhraPradesh,Cheepurupalli,AnuragAndAmoghTheatresCheepurupalli,Telugu,18:30,Premium,100₹,184,184
AndhraPradesh,Cheepurupalli,AnuragAndAmoghTheatresCheepurupalli,Telugu,18:30,NonPremium,100₹,96,96
AndhraPradesh,Anakapalle,SriSairamMovieLandAnakapalle,Telugu,18:30,Balcony,147₹,279,279
AndhraPradesh,Anakapalle,SriSairamMovieLandAnakapalle,Telugu,18:30,SecondClass,147₹,67,67
AndhraPradesh,Anakapalle,SriSairamMovieLandAnakapalle,Telugu,18:30,ThirdClass,100₹,94,94
AndhraPradesh,Srikakulam,MithraMovieMaxMaruthiTheatreSrikakulam,Telugu,18:30,Premium,147₹,264,42
AndhraPradesh,Srikakulam,MithraMovieMaxMaruthiTheatreSrikakulam,Telugu,18:30,NonPremium,100₹,95,6
AndhraPradesh,Kurnool,VMegaAnandCineComplexKurnool,Telugu,18:30,Platinum,148₹,13,13
AndhraPradesh,Kurnool,VMegaAnandCineComplexKurnool,Telugu,18:30,Gold,148₹,174,116
AndhraPradesh,Kurnool,VMegaAnandCineComplexKurnool,Telugu,18:30,Executive,112₹,64,56
Telangana,Warangal,DeviParadiseACDtsWarangal,Telugu,18:30,UpperBalcony,110₹,198,198
Telangana,Warangal,DeviParadiseACDtsWarangal,Telugu,18:30,LowerBalcony,110₹,251,251
Telangana,Warangal,DeviParadiseACDtsWarangal,Telugu,18:30,Reserved,80₹,285,285
Telangana,Warangal,DeviParadiseACDtsWarangal,Telugu,18:30,FirstClass,80₹,103,103
AndhraPradesh,Visakhapatnam,RamaDevi4KVizag,Telugu,18:30,PremiumClass,140₹,163,163
AndhraPradesh,Visakhapatnam,RamaDevi4KVizag,Telugu,18:30,NonPremiumClass,140₹,115,115
AndhraPradesh,Visakhapatnam,Sarada4KVizag,Telugu,18:30,PremiumClass,140₹,231,231
AndhraPradesh,Visakhapatnam,Sarada4KVizag,Telugu,18:30,NonPremiumClass,140₹,178,178
AndhraPradesh,Guntur,VCelluloidsPlatenoCinemasGuntur,Telugu,18:30,GoldClass,175₹,232,227
AndhraPradesh,Markapuram,RadhakrishnaTheatreMarkapuram,Telugu,18:30,FirstClass,100₹,152,80
AndhraPradesh,Markapuram,RadhakrishnaTheatreMarkapuram,Telugu,18:30,SecondClass,100₹,170,18
AndhraPradesh,Markapuram,RadhakrishnaTheatreMarkapuram,Telugu,18:30,ThirdClass,100₹,72,0
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,18:40,Royal,300₹,13,13
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,18:40,Executive,200₹,274,274
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,18:40,Royal,300₹,10,10
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,18:40,Executive,200₹,177,177
Telangana,Warangal,VenkatramaWarangal,Telugu,18:45,BoxA,100₹,40,40
Telangana,Warangal,VenkatramaWarangal,Telugu,18:45,BoxB,100₹,40,40
Telangana,Warangal,VenkatramaWarangal,Telugu,18:45,Balcony,100₹,377,311
Telangana,Warangal,VenkatramaWarangal,Telugu,18:45,DressCircle,80₹,184,154
Telangana,Warangal,VenkatramaWarangal,Telugu,18:45,FirstClass,50₹,150,150
Telangana,Karimnagar,MamathaCinemas4KDolbyAtmos,Telugu,19:00,Platinum,150₹,494,494
Telangana,Karimnagar,MamathaCinemas4KDolbyAtmos,Telugu,19:00,Gold,110₹,56,56
Telangana,Karimnagar,MamathaCinemas4KDolbyAtmos,Telugu,19:00,Silver,50₹,143,143
AndhraPradesh,Sullurpeta,CeyoneCinemasSullurpetaSullurpeta,Telugu,19:00,FirstClass,110₹,336,336
AndhraPradesh,Sullurpeta,CeyoneCinemasSullurpetaSullurpeta,Telugu,19:00,SecondClass,110₹,72,72
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,19:00,Royal,295₹,13,13
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,19:00,Club,177₹,284,185
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,19:00,Royal,295₹,13,13
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,19:00,Club,177₹,284,284
AndhraPradesh,Vijayawada,InoxUrvasiComplexGandhiNagar,Telugu,19:05,Club,177₹,570,560
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,19:10,Platinum,295₹,20,20
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,19:10,Gold,177₹,366,366
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,19:10,Loungers,177₹,24,24
AndhraPradesh,Vizianagaram,SvcRanjaniAndShivaranjaniVizianagaram,Telugu,19:15,Gold,177₹,372,372
AndhraPradesh,Vizianagaram,SvcRanjaniAndShivaranjaniVizianagaram,Telugu,19:15,Silver,112₹,124,124
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,19:20,Royal,300₹,13,13
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,19:20,Executive,200₹,373,373
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,19:20,Royal,300₹,6,6
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,19:20,Executive,200₹,231,231
AndhraPradesh,Visakhapatnam,InoxVarunBeachBeachRoad,Telugu,19:20,Excutive,177₹,137,137
AndhraPradesh,Visakhapatnam,InoxVizagChitralayaaMall,Telugu,19:20,Executive,177₹,149,149
Telangana,Hyderabad,PvrKukatpallyHyderabad,Telugu,19:25,Recliner,300₹,13,13
Telangana,Hyderabad,PvrKukatpallyHyderabad,Telugu,19:25,Classic,200₹,246,246
AndhraPradesh,Vijayawada,CinepolisPowerOneMall,Telugu,19:25,Normal,147₹,24,24
AndhraPradesh,Vijayawada,CinepolisPowerOneMall,Telugu,19:25,Premium,147₹,78,78
AndhraPradesh,Vijayawada,CinepolisPowerOneMall,Telugu,19:25,Executive,147₹,54,54
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,19:30,Platinum,295₹,19,1
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,19:30,Gold,177₹,220,43
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,19:30,Loungers,177₹,17,0
AndhraPradesh,Vijayawada,CinepolisPvpSquare,Telugu,19:30,Normal,177₹,224,200
AndhraPradesh,Vijayawada,PvrRipplesVijayawada,Telugu,19:35,Recliner,295₹,13,13
AndhraPradesh,Vijayawada,PvrRipplesVijayawada,Telugu,19:35,Classic,177₹,182,181
AndhraPradesh,Visakhapatnam,CinepolisSreekanyaCineglitz,Telugu,19:45,Normal,177₹,28,28
AndhraPradesh,Visakhapatnam,CinepolisSreekanyaCineglitz,Telugu,19:45,Executive,177₹,150,148
Karnataka,Bangalore,SrinivasaTheaterKadugodiBangalore,Telugu,20:00,Balcony,120₹,320,268
AndhraPradesh,Visakhapatnam,SriLakshminarasimhaPicturePalace,Telugu,20:40,Premium,145₹,339,339
AndhraPradesh,Visakhapatnam,SriLakshminarasimhaPicturePalace,Telugu,20:40,NonPremium,100₹,116,116
AndhraPradesh,Madanapalle,SiddarthaTheatreACKrishnaNagar,Telugu,21:00,Reserved,112₹,289,289
AndhraPradesh,Madanapalle,SiddarthaTheatreACKrishnaNagar,Telugu,21:00,First,112₹,196,196
AndhraPradesh,Madanapalle,SiddarthaTheatreACKrishnaNagar,Telugu,21:00,Second,89₹,150,150
Telangana,Jammikunta,AnnapurnaDeluxTheatreJammikunta,Telugu,21:00,Balcony,100₹,360,358
Telangana,Hyderabad,SreeRamanaGold4KAndDolby71Amberpet,Telugu,21:00,Balcony,110₹,410,393
Telangana,Hyderabad,SreeRamanaGold4KAndDolby71Amberpet,Telugu,21:00,DressCircle,80₹,245,128
AndhraPradesh,Visakhapatnam,SrilakshmiNarasimhaTheatreKothavalasa,Telugu,21:15,Premium,100₹,366,326
AndhraPradesh,Tekkali,SudarshanTheatreTekkali,Telugu,21:15,Balcony,100₹,277,204
AndhraPradesh,Tekkali,SudarshanTheatreTekkali,Telugu,21:15,Reserved,80₹,22,2
AndhraPradesh,Tekkali,SudarshanTheatreTekkali,Telugu,21:15,FloarClass,80₹,76,0
Telangana,Hyderabad,SushmaTheatreVanasthalipuram,Telugu,21:15,Balcony,110₹,566,566
Telangana,Hyderabad,SushmaTheatreVanasthalipuram,Telugu,21:15,DressCircle,80₹,192,192
Telangana,Hyderabad,SushmaTheatreVanasthalipuram,Telugu,21:15,3rdClass,50₹,164,164
Telangana,Hyderabad,SvcEeshwarAttapur,Telugu,21:15,Gold,150₹,432,90
Telangana,Hyderabad,SvcEeshwarAttapur,Telugu,21:15,Silver,100₹,226,145
Telangana,Hyderabad,SvcEeshwarAttapur,Telugu,21:15,Bronze,50₹,184,105
Telangana,Yellandu,LalithaKalaMandirYellandu,Telugu,21:15,BoxA,110₹,56,56
Telangana,Yellandu,LalithaKalaMandirYellandu,Telugu,21:15,BoxB,110₹,17,17
Telangana,Yellandu,LalithaKalaMandirYellandu,Telugu,21:15,ReservedClass,110₹,324,313
AndhraPradesh,Visakhapatnam,AnnapurnaTheatreACDtsKurmannapalem,Telugu,21:30,FirstClass,112₹,397,397
AndhraPradesh,Visakhapatnam,AnnapurnaTheatreACDtsKurmannapalem,Telugu,21:30,SecondClass,78₹,126,126
AndhraPradesh,Anantapur,ShanthiSudhaComplexAnantapur,Telugu,21:30,Maharaja,148₹,50,20
AndhraPradesh,Anantapur,ShanthiSudhaComplexAnantapur,Telugu,21:30,Balcony,148₹,240,160
AndhraPradesh,Anantapur,ShanthiSudhaComplexAnantapur,Telugu,21:30,First,112₹,318,266
AndhraPradesh,Cheepurupalli,AnuragAndAmoghTheatresCheepurupalli,Telugu,21:30,Premium,100₹,184,184
AndhraPradesh,Cheepurupalli,AnuragAndAmoghTheatresCheepurupalli,Telugu,21:30,NonPremium,100₹,96,96
Telangana,Nalgonda,SvcNatrajTheatre,Telugu,21:30,Balcony,150₹,418,296
Telangana,Nalgonda,SvcNatrajTheatre,Telugu,21:30,FirstClass,100₹,76,76
Telangana,Nalgonda,SvcNatrajTheatre,Telugu,21:30,SecondClass,50₹,109,109
Telangana,Hyderabad,SangeethaRamachandrapuram,Telugu,21:30,Box,150₹,44,17
Telangana,Hyderabad,SangeethaRamachandrapuram,Telugu,21:30,Platinum,150₹,486,144
Telangana,Hyderabad,SangeethaRamachandrapuram,Telugu,21:30,Gold,100₹,52,40
Telangana,Hyderabad,SangeethaRamachandrapuram,Telugu,21:30,Silver,50₹,154,57
AndhraPradesh,Visakhapatnam,ArunaPicturePalaceACDtsVisakhapatnam,Telugu,21:30,Premium,112₹,402,290
AndhraPradesh,Visakhapatnam,ArunaPicturePalaceACDtsVisakhapatnam,Telugu,21:30,NonPremium,78₹,140,129
AndhraPradesh,Kavali,ManasaCinemasKavali,Telugu,21:30,Gold,112₹,308,304
AndhraPradesh,Kavali,ManasaCinemasKavali,Telugu,21:30,Executive,90₹,78,45
AndhraPradesh,Srikalahasti,VijayalakshmiSpTalkiesACDts2K,Telugu,21:30,FirstClass,112₹,316,103
AndhraPradesh,Srikalahasti,VijayalakshmiSpTalkiesACDts2K,Telugu,21:30,SecondClass,90₹,114,45
AndhraPradesh,Chinnamandem,SriLakshmiVenkateswaraPicturePalace,Telugu,21:30,Gold,100₹,406,172
AndhraPradesh,Anakapalle,SriSairamMovieLandAnakapalle,Telugu,21:30,Balcony,147₹,279,279
AndhraPradesh,Anakapalle,SriSairamMovieLandAnakapalle,Telugu,21:30,SecondClass,147₹,67,67
AndhraPradesh,Anakapalle,SriSairamMovieLandAnakapalle,Telugu,21:30,ThirdClass,100₹,94,94
AndhraPradesh,Kurnool,SriRama70MmKurnool,Telugu,21:30,Sofa,110₹,20,20
AndhraPradesh,Kurnool,SriRama70MmKurnool,Telugu,21:30,Balcony,110₹,410,410
AndhraPradesh,Kurnool,SriRama70MmKurnool,Telugu,21:30,SecondClass,80₹,284,284
AndhraPradesh,Ongole,GopiPicturePalaceOngole,Telugu,21:30,Gold,150₹,403,403
AndhraPradesh,Ongole,GopiPicturePalaceOngole,Telugu,21:30,Silver,70₹,89,89
AndhraPradesh,Markapuram,RadhakrishnaTheatreMarkapuram,Telugu,21:30,FirstClass,100₹,152,112
AndhraPradesh,Markapuram,RadhakrishnaTheatreMarkapuram,Telugu,21:30,SecondClass,100₹,170,30
AndhraPradesh,Markapuram,RadhakrishnaTheatreMarkapuram,Telugu,21:30,ThirdClass,100₹,72,0
AndhraPradesh,Srikakulam,MithraMovieMaxMaruthiTheatreSrikakulam,Telugu,21:45,Premium,147₹,264,63
AndhraPradesh,Srikakulam,MithraMovieMaxMaruthiTheatreSrikakulam,Telugu,21:45,NonPremium,100₹,95,28
AndhraPradesh,Kurnool,VMegaAnandCineComplexKurnool,Telugu,21:45,Platinum,148₹,13,13
AndhraPradesh,Kurnool,VMegaAnandCineComplexKurnool,Telugu,21:45,Gold,148₹,174,174
AndhraPradesh,Kurnool,VMegaAnandCineComplexKurnool,Telugu,21:45,Executive,112₹,64,64
AndhraPradesh,Visakhapatnam,KameswariDolbyAtmosAndKinneraTheatre,Telugu,21:45,PremiumCl,145₹,364,364
AndhraPradesh,Visakhapatnam,KameswariDolbyAtmosAndKinneraTheatre,Telugu,21:45,NonPremiumCl,100₹,129,129
Telangana,Warangal,RamLaxmanWarangal,Telugu,21:45,Platinum,110₹,588,551
Telangana,Warangal,RamLaxmanWarangal,Telugu,21:45,GoldClass,80₹,175,175
Telangana,Karimnagar,MamathaCinemas4KDolbyAtmos,Telugu,22:00,Platinum,150₹,494,494
Telangana,Karimnagar,MamathaCinemas4KDolbyAtmos,Telugu,22:00,Gold,110₹,56,56
Telangana,Karimnagar,MamathaCinemas4KDolbyAtmos,Telugu,22:00,Silver,50₹,143,143
AndhraPradesh,Vizianagaram,SvcRanjaniAndShivaranjaniVizianagaram,Telugu,22:00,Gold,177₹,372,372
AndhraPradesh,Vizianagaram,SvcRanjaniAndShivaranjaniVizianagaram,Telugu,22:00,Silver,112₹,124,124
Telangana,Warangal,DeviParadiseACDtsWarangal,Telugu,22:00,UpperBalcony,110₹,198,190
Telangana,Warangal,DeviParadiseACDtsWarangal,Telugu,22:00,LowerBalcony,110₹,251,232
Telangana,Warangal,DeviParadiseACDtsWarangal,Telugu,22:00,Reserved,80₹,285,285
Telangana,Warangal,DeviParadiseACDtsWarangal,Telugu,22:00,FirstClass,80₹,103,103
AndhraPradesh,Visakhapatnam,RamaDevi4KVizag,Telugu,22:00,PremiumClass,140₹,163,163
AndhraPradesh,Visakhapatnam,RamaDevi4KVizag,Telugu,22:00,NonPremiumClass,140₹,115,115
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,22:00,Royal,300₹,12,12
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,22:00,Executive,200₹,274,274
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,22:00,Royal,300₹,10,10
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,22:00,Executive,200₹,177,177
AndhraPradesh,Guntur,VCelluloidsPlatenoCinemasGuntur,Telugu,22:00,GoldClass,175₹,232,231
AndhraPradesh,Sullurpeta,CeyoneCinemasSullurpetaSullurpeta,Telugu,22:15,FirstClass,110₹,336,109
AndhraPradesh,Sullurpeta,CeyoneCinemasSullurpetaSullurpeta,Telugu,22:15,SecondClass,70₹,72,26
AndhraPradesh,Nellore,SpiceCinemasEarlierTheCinemaMg,Telugu,22:15,177Elite,177₹,248,248
Telangana,Hyderabad,CinepolisCcplMall,Telugu,22:15,Executive,200₹,156,156
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,22:20,Platinum,295₹,20,20
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,22:20,Gold,177₹,366,366
AndhraPradesh,Kurnool,SvcCinemasCitySquareMall,Telugu,22:20,Loungers,177₹,24,24
AndhraPradesh,Nellore,SpiceCinemasEarlierTheCinemaMg,Telugu,22:25,177Elite,177₹,131,131
Telangana,Hyderabad,PvrKukatpallyHyderabad,Telugu,22:25,Recliner,300₹,12,12
Telangana,Hyderabad,PvrKukatpallyHyderabad,Telugu,22:25,Classic,200₹,232,232
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,22:25,Royal,295₹,13,13
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,22:25,Club,177₹,284,192
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,22:25,Royal,295₹,13,13
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,22:25,Club,177₹,284,284
AndhraPradesh,Vijayawada,InoxUrvasiComplexGandhiNagar,Telugu,22:30,Club,177₹,536,535
AndhraPradesh,Nellore,SpiceCinemasEarlierTheCinemaMg,Telugu,22:35,177Elite,177₹,226,226
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,22:40,Royal,300₹,13,13
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,22:40,Executive,200₹,373,373
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,22:40,Royal,300₹,6,6
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,22:40,Executive,200₹,231,231
AndhraPradesh,Visakhapatnam,InoxCmrCentralMaddilapalem,Telugu,22:40,Executive,177₹,224,224
AndhraPradesh,Visakhapatnam,InoxVarunBeachBeachRoad,Telugu,22:40,Excutive,177₹,137,137
AndhraPradesh,Vizianagaram,InoxNcsMallBochuPeta,Telugu,22:40,Exclusive,177₹,199,199
AndhraPradesh,Visakhapatnam,InoxVizagChitralayaaMall,Telugu,22:41,Executive,177₹,149,149
Telangana,Hyderabad,CinepolisDslVirtueMall,Telugu,22:45,Vip,300₹,14,14
Telangana,Hyderabad,CinepolisDslVirtueMall,Telugu,22:45,Normal,200₹,35,35
Telangana,Hyderabad,CinepolisDslVirtueMall,Telugu,22:45,Executive,200₹,178,178
