State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Maharashtra,Mumbai,InoxAtriaMallWorli,English,19:05,Insignia,"1,000₹",27,2
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,English,21:30,Insignia,950₹,41,0
