City,Name,Language,Time,Type,Price,Capacity,Booked
Kochi,PvrOberonMallErnakulam,Malayalam,10:00,ClassicPlus,129₹,81,19
Kochi,PvrOberonMallErnakulam,Malayalam,10:00,Classic,100₹,36,0
Kollam,CarnivalRpMallKollam,Malayalam,10:15,PremiumOffline,100₹,108,5
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,10:30,SilverOffline,150₹,168,17
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,10:30,ExecutiveOffline,100₹,28,0
Karunagappally,CarnivalHJComplexLalajiJunction,Malayalam,10:30,ClassicOffline,100₹,194,2
Kochi,PvrLuluKochi,Malayalam,10:30,Recliner,290₹,14,0
Kochi,PvrLuluKochi,Malayalam,10:30,Prime,160₹,125,20
Kochi,PvrLuluKochi,Malayalam,10:30,ClassicPlus,140₹,108,3
Kochi,PvrLuluKochi,Malayalam,10:30,Classic,110₹,54,0
Payyanur,SumangaliCinemasPayyanur,Malayalam,10:30,GoldenCircle,130₹,192,0
Muvattupuzha,CarnivalGrandCentreMallAramanaJunction,Malayalam,10:50,ExecutiveOffline,130₹,96,0
Thrissur,InoxSobhaCityMall,Malayalam,10:55,RoyalRecliner,200₹,10,2
Thrissur,InoxSobhaCityMall,Malayalam,10:55,Club,130₹,63,0
Thrissur,InoxSobhaCityMall,Malayalam,10:55,Royal,130₹,16,0
Thrissur,InoxSobhaCityMall,Malayalam,10:55,Executive,100₹,22,0
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmos,Malayalam,11:00,PlatinumRecliner,300₹,17,0
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmos,Malayalam,11:00,Gold,150₹,332,0
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,11:15,Gold,110₹,204,8
Trivandrum,CarnivalGreenfieldCinemaKaryavattom,Malayalam,11:15,ExecutiveOffline,100₹,132,14
Thalassery,LibertyParadiseComplexThalassery,Malayalam,11:30,Gold,125₹,214,114
Kochi,PvrLuluGoldKochi,Malayalam,11:55,Gold,350₹,54,10
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:10,SilverOffline,150₹,168,17
