City,Name,Language,Time,Type,Price,Capacity,Booked
Nagpur,KamalTalkiesNagpur,Hindi,09:00,Balcony,180₹,100,0
Nagpur,KamalTalkiesNagpur,Hindi,09:00,Gold,120₹,100,0
Nagpur,KamalTalkiesNagpur,Hindi,09:00,Silver,80₹,100,0
Nagpur,KamalTalkiesNagpur,Hindi,11:45,Balcony,180₹,100,0
Nagpur,KamalTalkiesNagpur,Hindi,11:45,Gold,120₹,100,0
Nagpur,KamalTalkiesNagpur,Hindi,11:45,Silver,80₹,100,0
Chandrapur,RajkalaCineplexChandrapur,Hindi,12:15,Platinum,150₹,100,0
Chandrapur,RajkalaCineplexChandrapur,Hindi,12:15,Gold,100₹,100,0
Bhandara,AdarshChitraMandirSantajiNagar,Hindi,12:15,Box,150₹,100,0
Bhandara,AdarshChitraMandirSantajiNagar,Hindi,12:15,Balcony,100₹,100,0
Bhandara,AdarshChitraMandirSantajiNagar,Hindi,12:15,DressCircle,70₹,100,0
Bhandara,AdarshChitraMandirSantajiNagar,Hindi,12:15,UpperStall,40₹,100,0
Bhandara,AdarshChitraMandirSantajiNagar,Hindi,12:15,FrontStall,30₹,100,0
Aurangabad,MohanNovaCinemazSarafaRoad,Hindi,14:30,Platinum,150₹,100,0
Aurangabad,MohanNovaCinemazSarafaRoad,Hindi,14:30,Gold,150₹,100,0
Aurangabad,MohanNovaCinemazSarafaRoad,Hindi,14:30,Silver,150₹,100,0
Parli,ShreeNathTalkiesParliVaijnath,Hindi,15:00,Shree,100₹,240,0
Chandrapur,RajkalaCineplexChandrapur,Hindi,15:15,Platinum,150₹,100,0
Chandrapur,RajkalaCineplexChandrapur,Hindi,15:15,Gold,100₹,100,0
Washim,H2MMovieplexWashim,Hindi,15:30,Pl,150₹,60,0
Washim,H2MMovieplexWashim,Hindi,15:30,Sf,150₹,500,479
Washim,H2MMovieplexWashim,Hindi,15:30,Gl,120₹,96,0
Washim,H2MMovieplexWashim,Hindi,15:30,Sl,80₹,52,0
Mumbai,MovietimeChembur,Hindi,16:00,Silver,180₹,126,3
Mumbai,MovietimeChembur,Hindi,16:00,Gold,180₹,16,0
Parli,ShreeNathTalkiesParliVaijnath,Hindi,18:00,Shree,100₹,240,0
Aurangabad,MohanNovaCinemazSarafaRoad,Hindi,18:00,Platinum,150₹,100,0
Aurangabad,MohanNovaCinemazSarafaRoad,Hindi,18:00,Gold,150₹,100,0
Aurangabad,MohanNovaCinemazSarafaRoad,Hindi,18:00,Silver,150₹,100,0
Latur,RegalCinemaLatur,Hindi,18:00,Balcony,100₹,150,0
Latur,RegalCinemaLatur,Hindi,18:00,FirstClass,80₹,322,0
Chandrapur,RajkalaCineplexChandrapur,Hindi,18:15,Platinum,150₹,100,0
Chandrapur,RajkalaCineplexChandrapur,Hindi,18:15,Gold,100₹,100,0
Washim,H2MMovieplexWashim,Hindi,18:30,Pl,150₹,60,0
Washim,H2MMovieplexWashim,Hindi,18:30,Sf,150₹,500,479
Washim,H2MMovieplexWashim,Hindi,18:30,Gl,120₹,96,0
Washim,H2MMovieplexWashim,Hindi,18:30,Sl,80₹,52,0
Mumbai,CarnivalHumaKanjurmargW,Hindi,19:45,ReclinerOffline,200₹,14,0
Mumbai,CarnivalHumaKanjurmargW,Hindi,19:45,PlatinumOffline,160₹,76,0
Mumbai,CarnivalHumaKanjurmargW,Hindi,19:45,GoldOffline,140₹,80,6
Mumbai,CarnivalHumaKanjurmargW,Hindi,19:45,SilverOffline,110₹,80,1
Parli,ShreeNathTalkiesParliVaijnath,Hindi,21:00,Shree,100₹,240,0
Daryapur,DreamCinemaDaryapur,Hindi,21:10,Vip,160₹,62,0
Daryapur,DreamCinemaDaryapur,Hindi,21:10,Gold,130₹,92,0
Daryapur,DreamCinemaDaryapur,Hindi,21:10,Silver,90₹,72,0
Chandrapur,RajkalaCineplexChandrapur,Hindi,21:15,Platinum,150₹,100,0
Chandrapur,RajkalaCineplexChandrapur,Hindi,21:15,Gold,100₹,100,0
Washim,H2MMovieplexWashim,Hindi,21:30,Pl,150₹,60,0
Washim,H2MMovieplexWashim,Hindi,21:30,Sf,150₹,500,479
Washim,H2MMovieplexWashim,Hindi,21:30,Gl,120₹,96,0
Washim,H2MMovieplexWashim,Hindi,21:30,Sl,80₹,52,0
Nagpur,KamalTalkiesNagpur,Hindi,23:55,Balcony,180₹,100,0
Nagpur,KamalTalkiesNagpur,Hindi,23:55,Gold,120₹,100,0
Nagpur,KamalTalkiesNagpur,Hindi,23:55,Silver,80₹,100,0
