State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Gujarat,Vadodara,CinepolisInorbitMall,Gujarathi,13:00,Normal,150₹,26,0
Gujarat,Vadodara,CinepolisInorbitMall,Gujarathi,13:00,Premium,150₹,28,2
Gujarat,Vadodara,CinepolisInorbitMall,Gujarathi,13:00,Executive,150₹,116,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,13:30,Imperial,340₹,5,1
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,13:30,Platinum,190₹,20,2
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,13:30,Gold,160₹,23,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,13:30,Silver,140₹,10,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,13:30,Imperial,340₹,11,2
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,13:30,Platinum,190₹,53,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,13:30,Gold,160₹,113,4
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,13:30,Silver,140₹,36,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,Gujarathi,13:55,Premium,220₹,42,3
Gujarat,Ahmedabad,CinepolisAlphaOneMall,Gujarathi,13:55,Executive,180₹,63,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,Gujarathi,13:55,Normal,150₹,14,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarathi,15:55,RoyalRecliner,370₹,10,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarathi,15:55,Royal,190₹,54,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarathi,15:55,Club,170₹,102,2
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarathi,15:55,Executive,150₹,34,0
Gujarat,Surat,CityPlusMultiplexDumasRoad,Gujarathi,16:15,Executive,300₹,10,0
Gujarat,Surat,CityPlusMultiplexDumasRoad,Gujarathi,16:15,Gold,140₹,10,0
Gujarat,Surat,CityPlusMultiplexDumasRoad,Gujarathi,16:15,GoldStar,110₹,10,0
Gujarat,Ahmedabad,CinemaxShivAshramRoad,Gujarathi,18:00,Prime,150₹,64,10
Gujarat,Ahmedabad,MirajCinemasVitthalPlazaNaroda,Gujarathi,18:45,Platinum,220₹,10,0
Gujarat,Ahmedabad,MirajCinemasVitthalPlazaNaroda,Gujarathi,18:45,Executive,150₹,114,0
Gujarat,Ahmedabad,MirajCityPulseManiNagar,Gujarathi,19:00,Gold,180₹,24,0
Gujarat,Surat,PvrRahulRajMallDumasRoad,Gujarathi,21:30,Recliner,410₹,24,0
Gujarat,Surat,PvrRahulRajMallDumasRoad,Gujarathi,21:30,Prime,210₹,87,5
Gujarat,Surat,PvrRahulRajMallDumasRoad,Gujarathi,21:30,ClassicPlus,190₹,30,0
Gujarat,Surat,PvrRahulRajMallDumasRoad,Gujarathi,21:30,Classic,170₹,30,0
Gujarat,Surat,CinepolisImperialSquareMall,Gujarathi,22:05,Premium,220₹,43,5
Gujarat,Surat,CinepolisImperialSquareMall,Gujarathi,22:05,Normal,200₹,32,0
Gujarat,Surat,CinepolisImperialSquareMall,Gujarathi,22:05,Executive,200₹,94,0
