State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Chhattisgarh,Raipur,InoxAmbujaCityCentreMowa,Chhattisghari,12:40,RoyalRecliner,200₹,15,0
Chhattisgarh,Raipur,InoxAmbujaCityCentreMowa,Chhattisghari,12:40,Royal,112₹,32,0
Chhattisgarh,Raipur,InoxAmbujaCityCentreMowa,Chhattisghari,12:40,Club,90₹,150,2
Chhattisgarh,Raipur,InoxAmbujaCityCentreMowa,Chhattisghari,12:40,Executive,90₹,32,0
Chhattisgarh,Bilaspur,PvrRamaMagnetoMallBilaspur,Chhattisghari,15:05,PrimePlus,250₹,13,7
Chhattisgarh,Bilaspur,PvrRamaMagnetoMallBilaspur,Chhattisghari,15:05,Prime,140₹,116,26
Chhattisgarh,Bilaspur,PvrRamaMagnetoMallBilaspur,Chhattisghari,15:05,Classic,112₹,40,2
Chhattisgarh,Raipur,CinemaxCityCenterPandri,Chhattisghari,15:30,Recliner,280₹,12,0
Chhattisgarh,Raipur,CinemaxCityCenterPandri,Chhattisghari,15:30,Prime,130₹,140,16
Chhattisgarh,Raipur,CinemaxCityCenterPandri,Chhattisghari,15:30,Classic,100₹,24,0
