State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Gujarat,Ahmedabad,RevolutionMultiplexAhmedabad,Gujarathi,12:35,PlatinumClass,180₹,15,0
Gujarat,Ahmedabad,RevolutionMultiplexAhmedabad,Gujarathi,12:35,GoldenClass,160₹,40,0
Gujarat,Ahmedabad,RevolutionMultiplexAhmedabad,Gujarathi,12:35,SilverClass,140₹,20,0
Gujarat,Surat,TimeCinemaSurat,Gujarathi,13:10,Sofa180,180₹,34,0
Gujarat,Ahmedabad,TimeCinemaAhmedabadCgSquareMall,Gujarathi,15:40,Sofa220,220₹,84,0
Gujarat,Surat,TimeCinemaSurat,Gujarathi,16:15,Sofa180,180₹,34,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,19:10,Imperial,320₹,5,1
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,19:10,Platinum,170₹,20,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,19:10,Gold,140₹,23,2
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,19:10,Silver,112₹,10,0
Maharashtra,Mumbai,MovietimeMaladW,Gujarathi,19:15,DressCircle,100₹,70,13
