State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
WestBengal,Kolkata,CinepolisAcropolisMall,Bengali,13:15,Premium,240₹,42,0
WestBengal,Kolkata,CinepolisAcropolisMall,Bengali,13:15,Executive,220₹,134,0
WestBengal,Kolkata,CinepolisAcropolisMall,Bengali,13:15,Normal,200₹,34,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,14:05,Royal,200₹,63,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,14:05,Club,180₹,95,5
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,14:05,Executive,160₹,30,0
WestBengal,Kolkata,InoxSouthCityMall,Bengali,14:15,Rr,450₹,16,4
WestBengal,Kolkata,InoxSouthCityMall,Bengali,14:15,Silver,250₹,151,17
WestBengal,Kolkata,InoxSouthCityMall,Bengali,14:15,Premier,230₹,32,0
WestBengal,Kolkata,RupMandirCinemaKolkata,Bengali,14:30,Platinum,100₹,48,2
WestBengal,Kolkata,RupMandirCinemaKolkata,Bengali,14:30,Gold,80₹,102,35
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,16:00,Royal,170₹,40,1
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,16:00,Club,150₹,72,0
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,16:00,Executive,140₹,36,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Bengali,16:30,Recliner,350₹,33,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Bengali,16:30,Gold,180₹,63,4
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Bengali,16:30,Executive,180₹,89,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Bengali,16:30,Special,180₹,105,0
WestBengal,Kolkata,SonaliCinemaKolkata,Bengali,16:30,DressCircle,100₹,290,220
WestBengal,Kolkata,SonaliCinemaKolkata,Bengali,16:30,RearStall,60₹,936,901
WestBengal,Malda,RupkothaCinemaHallMalda,Bengali,16:30,SpecialAc,150₹,82,35
WestBengal,Malda,RupkothaCinemaHallMalda,Bengali,16:30,DressCircle,80₹,99,59
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,16:40,Royal,400₹,18,0
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,16:40,Silver,220₹,147,2
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,16:40,Premier,200₹,29,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,16:40,Royal,200₹,63,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,16:40,Club,180₹,92,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,16:40,Executive,160₹,32,0
WestBengal,Howrah,InoxForumRangoliMallBelur,Bengali,16:40,Club,230₹,158,6
WestBengal,Howrah,InoxForumRangoliMallBelur,Bengali,16:40,Executive,210₹,69,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,16:40,Royal,200₹,63,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,16:40,Club,180₹,92,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,16:40,Executive,160₹,32,0
WestBengal,Kolkata,PvrDiamondPlazaJassore,Bengali,19:00,Recliner,430₹,12,2
WestBengal,Kolkata,PvrDiamondPlazaJassore,Bengali,19:00,Prime,260₹,11,2
WestBengal,Kolkata,PvrDiamondPlazaJassore,Bengali,19:00,Classic,220₹,100,8
WestBengal,Kolkata,RupMandirCinemaKolkata,Bengali,19:15,Platinum,100₹,48,2
WestBengal,Kolkata,RupMandirCinemaKolkata,Bengali,19:15,Gold,80₹,102,32
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,19:20,Royal,400₹,20,0
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,19:20,Silver,220₹,198,11
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,19:20,Premier,200₹,55,0
WestBengal,Kolkata,AjantaCinema,Bengali,19:30,Balcony,150₹,106,82
WestBengal,Kolkata,InoxCityCentreSaltlake,Bengali,19:50,Royale,240₹,38,0
WestBengal,Kolkata,InoxCityCentreSaltlake,Bengali,19:50,DressCircle,230₹,220,0
WestBengal,Kolkata,InoxCityCentreSaltlake,Bengali,19:50,Galleria,210₹,76,0
