State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Assam,Guwahati,CinepolisCentralMall,English,17:15,Vip,300₹,4,0
Assam,Guwahati,CinepolisCentralMall,English,17:15,Normal,150₹,24,0
Assam,Guwahati,CinepolisCentralMall,English,17:15,Premium,150₹,42,8
Assam,Guwahati,CinepolisCentralMall,English,17:15,Executive,150₹,116,1
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,18:00,Normal,150₹,36,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,18:00,Premium,150₹,50,0
Gujarat,Ahmedabad,CinepolisAlphaOneMall,English,18:00,Executive,150₹,78,0
Rajasthan,Jaipur,CinepolisWorldTradePark,English,18:00,Vip,300₹,13,4
Rajasthan,Jaipur,CinepolisWorldTradePark,English,18:00,Normal,150₹,39,0
Rajasthan,Jaipur,CinepolisWorldTradePark,English,18:00,Premium,150₹,43,10
Rajasthan,Jaipur,CinepolisWorldTradePark,English,18:00,Executive,150₹,127,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,19:00,Vip,200₹,5,2
Delhi,DelhiNcr,CinepolisDlfAvenue,English,19:00,Normal,100₹,42,0
Delhi,DelhiNcr,CinepolisDlfAvenue,English,19:00,Premium,100₹,34,9
Delhi,DelhiNcr,CinepolisDlfAvenue,English,19:00,Executive,100₹,59,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,19:00,Normal,150₹,56,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,19:00,Lounger,150₹,9,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,19:00,SingleSofa,150₹,6,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,19:00,DoubleSofa,150₹,24,0
Odisha,Bhubaneswar,CinepolisEsplanade,English,19:20,Vip,350₹,11,0
Odisha,Bhubaneswar,CinepolisEsplanade,English,19:20,Normal,150₹,24,0
Odisha,Bhubaneswar,CinepolisEsplanade,English,19:20,Premium,150₹,45,0
Odisha,Bhubaneswar,CinepolisEsplanade,English,19:20,Executive,150₹,51,1
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,20:00,Vip,250₹,13,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,20:00,Normal,150₹,32,0
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,20:00,Premium,150₹,57,5
Maharashtra,Mumbai,CinepolisSeawoodsLT,English,20:00,Executive,150₹,70,5
Maharashtra,Pune,CinepolisWestendMall,English,21:55,Normal,150₹,21,0
Maharashtra,Pune,CinepolisWestendMall,English,21:55,Premium,150₹,45,0
Maharashtra,Pune,CinepolisWestendMall,English,21:55,Executive,150₹,48,0
