State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,11:00,Recliner,189₹,11,7
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,11:00,Classic,139₹,34,0
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,11:00,Prime,139₹,40,2
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,11:00,ClassicPlus,139₹,136,0
UttarPradesh,Noida,PvrLogixCityCentreNoida,Hindi,11:35,Classic,230₹,107,2
MadhyaPradesh,Ratlam,ShreeLokendraCinemaRatlam,Hindi,12:00,Vip,100₹,130,0
MadhyaPradesh,Ratlam,ShreeLokendraCinemaRatlam,Hindi,12:00,Balcony,100₹,112,0
UttarPradesh,Agra,SanjayTalkiesAgra,Hindi,12:45,Gold,130₹,388,120
UttarPradesh,Agra,SanjayTalkiesAgra,Hindi,12:45,Silver,80₹,300,3
UttarPradesh,Agra,SanjayTalkiesAgra,Hindi,12:45,DC,40₹,238,23
Karnataka,Bangalore,CinepolisSjrSpectrum,Kannada,13:00,Vip,350₹,12,0
Karnataka,Bangalore,CinepolisSjrSpectrum,Kannada,13:00,Premium,170₹,57,6
Karnataka,Bangalore,CinepolisSjrSpectrum,Kannada,13:00,Executive,150₹,79,2
Karnataka,Bangalore,CinepolisSjrSpectrum,Kannada,13:00,Normal,130₹,42,0
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,13:05,Normal,150₹,10,0
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,13:05,Premium,150₹,33,13
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,13:05,Executive,150₹,81,2
Karnataka,Bangalore,RocklineCinemasJalahalliCross,Kannada,13:15,Gold,150₹,193,21
Maharashtra,Nagpur,PvrEmpressCityMallNagpur,Hindi,13:25,Prime,230₹,166,25
Maharashtra,Nagpur,PvrEmpressCityMallNagpur,Hindi,13:25,Classic,180₹,56,0
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,14:30,Recliner,400₹,21,8
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,14:30,Prime,240₹,112,39
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,14:30,Classic,210₹,144,0
MadhyaPradesh,Ratlam,ShreeLokendraCinemaRatlam,Hindi,15:00,Vip,100₹,130,0
MadhyaPradesh,Ratlam,ShreeLokendraCinemaRatlam,Hindi,15:00,Balcony,100₹,112,0
Chhattisgarh,Bhilai,PvrTreasureIslandBhilai,Hindi,15:00,Classic,140₹,54,0
Chhattisgarh,Bhilai,PvrTreasureIslandBhilai,Hindi,15:00,Prime,140₹,162,0
Chhattisgarh,Bhilai,PvrTreasureIslandBhilai,Hindi,15:00,PrimePlus,140₹,65,0
Chhattisgarh,Bilaspur,PvrRamaMagnetoMallBilaspur,Hindi,15:10,Classic,140₹,56,0
Chhattisgarh,Bilaspur,PvrRamaMagnetoMallBilaspur,Hindi,15:10,Prime,140₹,152,28
Chhattisgarh,Bilaspur,PvrRamaMagnetoMallBilaspur,Hindi,15:10,PrimePlus,140₹,15,11
Gujarat,Jetpur,FunCinemaBalajiCineplexJetpur,Hindi,15:30,Executive,180₹,37,0
Gujarat,Jetpur,FunCinemaBalajiCineplexJetpur,Hindi,15:30,Upper,150₹,76,0
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Kannada,15:55,Premium,190₹,47,0
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Kannada,15:55,Executive,170₹,88,2
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Kannada,15:55,Normal,150₹,32,0
MadhyaPradesh,Ratlam,ShreeLokendraCinemaRatlam,Hindi,18:00,Vip,100₹,130,0
MadhyaPradesh,Ratlam,ShreeLokendraCinemaRatlam,Hindi,18:00,Balcony,100₹,112,0
UttarPradesh,Lucknow,PvrSaharaGanjMallHazratganj,Hindi,18:00,Recliner,190₹,12,0
UttarPradesh,Lucknow,PvrSaharaGanjMallHazratganj,Hindi,18:00,Classic,139₹,171,0
Maharashtra,Khamgaon,GajananTalkiesKhamgaon,Hindi,18:30,Balcony,100₹,121,0
Maharashtra,Khamgaon,GajananTalkiesKhamgaon,Hindi,18:30,Box,80₹,57,0
Maharashtra,Khamgaon,GajananTalkiesKhamgaon,Hindi,18:30,FirstClass,60₹,201,0
Gujarat,Jetpur,FunCinemaBalajiCineplexJetpur,Hindi,18:30,Executive,180₹,37,0
Gujarat,Jetpur,FunCinemaBalajiCineplexJetpur,Hindi,18:30,Upper,150₹,76,0
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,18:35,Recliner,400₹,20,7
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,18:35,Prime,210₹,111,13
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,18:35,ClassicPlus,190₹,12,0
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,18:35,Classic,170₹,26,2
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,18:40,Classic,139₹,28,0
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,18:40,Prime,139₹,57,4
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,18:40,PrimePlus,139₹,15,7
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,18:40,ClassicPlus,139₹,98,0
UttarPradesh,Agra,SanjayTalkiesAgra,Hindi,18:45,Gold,130₹,388,124
UttarPradesh,Agra,SanjayTalkiesAgra,Hindi,18:45,Silver,80₹,300,9
UttarPradesh,Agra,SanjayTalkiesAgra,Hindi,18:45,DC,40₹,238,17
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,18:50,3DRecliner,440₹,17,3
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,18:50,3DPrime,250₹,100,7
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,18:50,3DClassic,230₹,128,2
Chhattisgarh,Raipur,PvrMagnetoTheMallRaipur,Hindi,19:10,Recliner,190₹,22,10
Chhattisgarh,Raipur,PvrMagnetoTheMallRaipur,Hindi,19:10,Prime,140₹,192,5
Chhattisgarh,Raipur,PvrMagnetoTheMallRaipur,Hindi,19:10,Classic,140₹,38,0
MadhyaPradesh,Ratlam,ShreeLokendraCinemaRatlam,Hindi,21:00,Vip,100₹,130,0
MadhyaPradesh,Ratlam,ShreeLokendraCinemaRatlam,Hindi,21:00,Balcony,100₹,112,0
Maharashtra,Khamgaon,GajananTalkiesKhamgaon,Hindi,21:30,Balcony,100₹,121,0
Maharashtra,Khamgaon,GajananTalkiesKhamgaon,Hindi,21:30,Box,80₹,57,0
Maharashtra,Khamgaon,GajananTalkiesKhamgaon,Hindi,21:30,FirstClass,60₹,201,0
Gujarat,Jetpur,FunCinemaBalajiCineplexJetpur,Hindi,21:30,Executive,180₹,37,4
Gujarat,Jetpur,FunCinemaBalajiCineplexJetpur,Hindi,21:30,Upper,150₹,76,0
