State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Karnataka,Bangalore,RocklineCinemasJalahalliCross,Kannada,10:45,Gold,150₹,213,19
Gujarat,Surat,CinepolisImperialSquareMall,Hindi,11:50,Premium,150₹,33,1
Gujarat,Surat,CinepolisImperialSquareMall,Hindi,11:50,Normal,130₹,22,0
Gujarat,Surat,CinepolisImperialSquareMall,Hindi,11:50,Executive,130₹,79,2
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,12:00,Balcony,150₹,275,150
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,12:00,DressCircle,150₹,40,40
Delhi,DelhiNcr,PvrSapphirePacificD21DwarkaDelhiNcr,Hindi,12:20,Prime,200₹,17,0
Delhi,DelhiNcr,PvrSapphirePacificD21DwarkaDelhiNcr,Hindi,12:20,Classic,170₹,33,0
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,12:20,Recliner,280₹,21,8
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,12:20,Classic,180₹,144,0
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,12:20,Prime,180₹,112,37
UttarPradesh,Lucknow,PvrSaharaGanjMallHazratganj,Hindi,12:30,Recliner,190₹,12,1
UttarPradesh,Lucknow,PvrSaharaGanjMallHazratganj,Hindi,12:30,Classic,139₹,171,6
Karnataka,Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,12:30,3DGold,250₹,11,0
Karnataka,Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,12:30,3DExecutive,150₹,234,2
Karnataka,Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,12:30,3DSpecial,150₹,95,0
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,13:25,Classic,139₹,28,0
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,13:25,Prime,139₹,57,0
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,13:25,PrimePlus,139₹,15,0
Jharkhand,Ranchi,PvrNuclessMallRanchi,Hindi,13:25,ClassicPlus,139₹,98,0
UttarPradesh,Noida,PvrLogixCityCentreNoida,Hindi,13:50,Classic,230₹,107,0
UttarPradesh,Noida,PvrLogixCityCentreNoida,Hindi,13:50,Classic,230₹,120,3
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,15:00,Balcony,150₹,275,150
Karnataka,Vijayapura,AlankarTheatreVijayapura,Kannada,15:00,DressCircle,150₹,40,40
Karnataka,Kalaburagi,ShettysMultiplexGulbarga,Kannada,15:30,Platinum,180₹,60,40
Karnataka,Kalaburagi,ShettysMultiplexGulbarga,Kannada,15:30,Gold,130₹,262,114
Karnataka,Kalaburagi,ShettysMultiplexGulbarga,Kannada,15:30,Silver,100₹,262,96
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,15:35,3DRecliner,290₹,17,5
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,15:35,3DPrime,210₹,100,16
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,15:35,3DClassic,190₹,128,6
Karnataka,Mangalore,CinepolisCityCentreMall,Kannada,16:05,Normal,150₹,32,0
Karnataka,Mangalore,CinepolisCityCentreMall,Kannada,16:05,Premium,150₹,64,0
Karnataka,Mangalore,CinepolisCityCentreMall,Kannada,16:05,Executive,150₹,149,0
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Kannada,16:10,Normal,160₹,30,0
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Kannada,16:10,Premium,160₹,32,12
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Kannada,16:10,Executive,160₹,80,7
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,16:10,Normal,150₹,10,0
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,16:10,Premium,150₹,46,8
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,16:10,Executive,150₹,81,0
Delhi,DelhiNcr,PvrVegasDwarkaDelhiNcr,Hindi,17:05,Prime,250₹,74,7
Delhi,DelhiNcr,PvrVegasDwarkaDelhiNcr,Hindi,17:05,Classic,200₹,108,2
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,18:15,Recliner,390₹,20,5
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,18:15,Prime,190₹,111,11
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,18:15,ClassicPlus,180₹,12,0
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,18:15,Classic,160₹,26,0
Chhattisgarh,Bhilai,PvrTreasureIslandBhilai,Hindi,18:50,Classic,140₹,33,0
Chhattisgarh,Bhilai,PvrTreasureIslandBhilai,Hindi,18:50,Prime,140₹,86,3
Chhattisgarh,Bhilai,PvrTreasureIslandBhilai,Hindi,18:50,PrimePlus,140₹,43,14
Chhattisgarh,Bilaspur,PvrRamaMagnetoMallBilaspur,Hindi,20:50,Classic,140₹,36,0
Chhattisgarh,Bilaspur,PvrRamaMagnetoMallBilaspur,Hindi,20:50,Prime,140₹,69,24
