State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Maharashtra,Mumbai,InoxRaghuleelaMallVashi,English,08:55,Executive,112₹,22,0
Maharashtra,Mumbai,InoxRaghuleelaMallVashi,English,08:55,Premier,112₹,116,0
Maharashtra,Mumbai,InoxRaghuleelaMallVashi,English,08:55,Silver,112₹,28,0
Maharashtra,Pune,InoxElproCitySquarePune,English,08:55,RoyaleRecliners,230₹,27,1
Maharashtra,Pune,InoxElproCitySquarePune,English,08:55,Royale,130₹,83,0
Maharashtra,Pune,InoxElproCitySquarePune,English,08:55,Club,110₹,90,0
Maharashtra,Pune,InoxElproCitySquarePune,English,08:55,Executive,110₹,30,0
Maharashtra,Mumbai,InoxThakurMallDahisarE,Hindi,09:00,Gold,200₹,31,0
Maharashtra,Mumbai,InoxThakurMallDahisarE,Hindi,09:00,Executive,112₹,69,0
Maharashtra,Mumbai,InoxThakurMallDahisarE,Hindi,09:00,Premier,112₹,271,2
Odisha,Bhubaneswar,InoxDnRegaliaMallPatrapada,Hindi,09:00,Club,112₹,40,0
Odisha,Bhubaneswar,InoxDnRegaliaMallPatrapada,Hindi,09:00,Executive,112₹,20,0
Odisha,Bhubaneswar,InoxDnRegaliaMallPatrapada,Hindi,09:00,Royal,112₹,73,0
Rajasthan,Udaipur,InoxLakeCityMallAshokNagar,Hindi,09:00,Club,90₹,175,0
Rajasthan,Udaipur,InoxLakeCityMallAshokNagar,Hindi,09:00,Executive,70₹,25,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,English,09:15,RoyalRecliner,190₹,13,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,English,09:15,Club,112₹,65,0
Maharashtra,Mumbai,InoxRCityGhatkoparW,English,09:15,Royal,112₹,40,9
Maharashtra,Mumbai,InoxRCityGhatkoparW,English,09:15,Executive,90₹,35,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:15,RoyalRecliner,190₹,13,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:15,Club,112₹,65,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:15,Royal,112₹,40,9
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:15,Executive,90₹,35,0
Gujarat,Ahmedabad,MirajCityPulseManiNagar,Hindi,09:15,Gold,140₹,66,0
MadhyaPradesh,Bhopal,InoxCapitalMallHoshangabadRoad,Hindi,09:15,Club,80₹,174,0
MadhyaPradesh,Bhopal,InoxCapitalMallHoshangabadRoad,Hindi,09:15,Executive,80₹,28,0
MadhyaPradesh,Bhopal,InoxCapitalMallHoshangabadRoad,Hindi,09:15,Royal,80₹,52,0
Maharashtra,Pune,InoxBundGarden,English,09:25,DressCircle,112₹,167,0
Maharashtra,Pune,InoxBundGarden,English,09:25,Galleria,112₹,60,0
Gujarat,Surat,CinepolisImperialSquareMall,Hindi,09:25,Normal,100₹,22,0
Gujarat,Surat,CinepolisImperialSquareMall,Hindi,09:25,Premium,100₹,33,0
Gujarat,Surat,CinepolisImperialSquareMall,Hindi,09:25,Executive,100₹,79,0
Odisha,Cuttack,InoxSgblSquareMallCuttack,Hindi,09:30,RoyalRecliner,210₹,6,2
Odisha,Cuttack,InoxSgblSquareMallCuttack,Hindi,09:30,Club,112₹,100,0
Odisha,Cuttack,InoxSgblSquareMallCuttack,Hindi,09:30,Executive,112₹,12,0
Odisha,Cuttack,InoxSgblSquareMallCuttack,Hindi,09:30,Royal,112₹,70,1
