City,Name,Language,Time,Type,Price,Capacity,Booked
Davanagere,MovietimeSsGardeniaMallDavanagere,Kannada,10:15,Gold,200₹,79,0
Davanagere,MovietimeSsGardeniaMallDavanagere,Kannada,10:15,Premier,180₹,180,0
Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,10:35,Recliner,350₹,17,2
Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,10:35,Prime,190₹,100,6
Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,10:35,Classic,170₹,128,0
Mudhol,ApsonaTheatreMudhol,Kannada,12:00,Balcony,100₹,70,40
Bangalore,CinepolisSjrSpectrum,Kannada,12:45,Vip,300₹,12,0
Bangalore,CinepolisSjrSpectrum,Kannada,12:45,Normal,170₹,28,0
Bangalore,CinepolisSjrSpectrum,Kannada,12:45,Premium,170₹,41,0
Bangalore,CinepolisSjrSpectrum,Kannada,12:45,Executive,170₹,59,0
Bangalore,InoxMantriSquareMalleshwaram,Kannada,12:50,Royal,380₹,10,2
Bangalore,InoxMantriSquareMalleshwaram,Kannada,12:50,Club,230₹,260,8
Mysore,InoxMallOfMysoreMgRoad,Kannada,13:00,Club,140₹,223,9
Bangalore,CinepolisRoyalMeenakshiMall,Kannada,13:05,Normal,180₹,24,0
Bangalore,CinepolisRoyalMeenakshiMall,Kannada,13:05,Premium,180₹,28,1
Bangalore,CinepolisRoyalMeenakshiMall,Kannada,13:05,Executive,180₹,42,0
Mangalore,CinepolisCityCentreMall,Kannada,13:30,Vip,200₹,17,4
Mangalore,CinepolisCityCentreMall,Kannada,13:30,Platinum,150₹,50,0
Mudhol,ApsonaTheatreMudhol,Kannada,15:00,Balcony,100₹,70,40
Bangalore,PvrArenaMallDoddanakundi,Kannada,15:35,Prime,220₹,28,2
Bangalore,PvrArenaMallDoddanakundi,Kannada,15:35,Classic,200₹,90,0
Bangalore,InoxShreeGarudaSwagathMallJayanagar,Kannada,15:55,Club,230₹,45,5
Bangalore,InoxShreeGarudaSwagathMallJayanagar,Kannada,15:55,Executive,220₹,134,5
Bangalore,InoxRmzGalleriaMallYelahanka,Kannada,16:00,Royale,400₹,9,2
Bangalore,InoxRmzGalleriaMallYelahanka,Kannada,16:00,Club,250₹,70,1
Bangalore,InoxRmzGalleriaMallYelahanka,Kannada,16:00,Executive,240₹,128,0
Bangalore,PvrVegaBannerghattaRoad,Kannada,16:00,Classic,230₹,107,8
Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,16:10,Recliner,420₹,16,11
Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,16:10,Prime,260₹,108,8
Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,16:10,Classic,240₹,108,6
Mudhol,ApsonaTheatreMudhol,Kannada,18:00,Balcony,100₹,70,40
Bangalore,PvrVaishnaviSapphireMallYashwantpur,Kannada,18:35,Recliner,370₹,13,0
Bangalore,PvrVaishnaviSapphireMallYashwantpur,Kannada,18:35,Prime,230₹,20,5
Bangalore,PvrVaishnaviSapphireMallYashwantpur,Kannada,18:35,Classic,210₹,85,0
Bangalore,PvrForumMallKoramangala,Kannada,18:45,Recliner,500₹,12,0
Bangalore,PvrForumMallKoramangala,Kannada,18:45,Classic,260₹,138,0
Bangalore,PvrMsrElementsMallTanisandhraMainRoad,Kannada,18:55,Recliner,470₹,11,1
Bangalore,PvrMsrElementsMallTanisandhraMainRoad,Kannada,18:55,Prime,260₹,19,5
Bangalore,PvrMsrElementsMallTanisandhraMainRoad,Kannada,18:55,Classic,240₹,96,0
Bangalore,InoxMantriSquareMalleshwaram,Kannada,19:00,Club,250₹,209,13
Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,19:05,Gold,350₹,10,0
Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,19:05,Executive,180₹,192,0
Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,19:05,Special,160₹,80,0
Mangalore,PvrForumFizaMallPandeshwar,Kannada,19:05,Classic,150₹,79,3
Bangalore,CinepolisEtaNammaMall,Kannada,19:20,Premium,180₹,29,4
Bangalore,CinepolisEtaNammaMall,Kannada,19:20,Executive,180₹,69,0
Davanagere,MovietimeSsGardeniaMallDavanagere,Kannada,19:45,Gold,200₹,41,5
Davanagere,MovietimeSsGardeniaMallDavanagere,Kannada,19:45,Premier,180₹,160,2
Mudhol,ApsonaTheatreMudhol,Kannada,21:00,Balcony,100₹,70,40
