State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Gujarat,Ahmedabad,ConnplexSmartTheatreManinagarAhmedabad,Gujarathi,09:00,TwoSeats1For2Admit,500₹,100,0
Gujarat,Vadodara,CinemarcVihar,Gujarathi,09:00,Sofa,90₹,19,0
Gujarat,Vadodara,CinemarcVihar,Gujarathi,09:00,Silver,70₹,108,0
Gujarat,Vadodara,CinemarcVihar,Gujarathi,09:00,Premier,70₹,30,0
Gujarat,Vadodara,CinemarcVihar,Gujarathi,09:00,Executive,70₹,108,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarathi,09:00,Royal,170₹,45,8
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarathi,09:00,Club,160₹,72,4
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarathi,09:00,Executive,140₹,24,0
Maharashtra,Mumbai,CarnivalAnnexMallBorivali,Gujarathi,09:00,Silver,110₹,167,2
Maharashtra,Mumbai,CarnivalAnnexMallBorivali,Gujarathi,09:00,Premier,110₹,69,0
Gujarat,Vadodara,CinemarcAkota,Gujarathi,09:10,Sofa,90₹,19,0
Gujarat,Vadodara,CinemarcAkota,Gujarathi,09:10,Silver,70₹,88,0
Gujarat,Vadodara,CinemarcAkota,Gujarathi,09:10,Premier,70₹,15,0
Gujarat,Vadodara,CinemarcVip,Gujarathi,09:10,Sofa,90₹,35,0
Gujarat,Vadodara,CinemarcVip,Gujarathi,09:10,Gold,70₹,37,0
Gujarat,Vadodara,CinemarcVip,Gujarathi,09:10,Silver,70₹,158,0
Gujarat,Vadodara,CinemarcVip,Gujarathi,09:10,Premium,70₹,46,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,09:10,Imperial,260₹,11,2
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,09:10,Platinum,140₹,42,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,09:10,Gold,112₹,112,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarathi,09:10,Silver,100₹,30,0
