State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
TamilNadu,Thiruppatur,SriVenkateswaraTalkiesACDolbyAtmos,Tamil,10:15,First,60₹,172,23
TamilNadu,Rajapalayam,ChitraRajapalayam,Tamil,10:30,Balcony,150₹,61,0
TamilNadu,Rajapalayam,ChitraRajapalayam,Tamil,10:30,FirstClass,50₹,480,0
TamilNadu,Vellore,PvrVelocitySilkMillGandhiNagar,Tamil,12:05,Prime,165₹,165,4
TamilNadu,Vellore,PvrVelocitySilkMillGandhiNagar,Tamil,12:05,Classic,60₹,17,17
TamilNadu,Thiruppatur,SriVenkateswaraTalkiesACDolbyAtmos,Tamil,14:00,First,60₹,172,20
TamilNadu,Rajapalayam,ChitraRajapalayam,Tamil,14:30,Balcony,150₹,61,0
TamilNadu,Rajapalayam,ChitraRajapalayam,Tamil,14:30,FirstClass,50₹,480,2
TamilNadu,Chennai,MuruganCinemas4KDolbyAtmosAmbattur,Tamil,15:05,Diamond,110₹,72,2
TamilNadu,Chennai,MuruganCinemas4KDolbyAtmosAmbattur,Tamil,15:05,Silver,110₹,8,8
TamilNadu,Thiruppatur,PvrAmpaSkywalkMallAminjikarai,Tamil,15:35,Prime,179₹,118,0
TamilNadu,Thiruppatur,PvrAmpaSkywalkMallAminjikarai,Tamil,15:35,Classic,60₹,17,17
TamilNadu,Thiruppatur,PvrVrChennaiAnnaNagar,Tamil,15:45,Prime,179₹,102,37
TamilNadu,Thiruppatur,PvrHeritageRslEcrChennai,Tamil,15:55,Prime,165₹,98,15
TamilNadu,Thiruppatur,PvrHeritageRslEcrChennai,Tamil,15:55,Classic,60₹,11,11
TamilNadu,Thiruppatur,AgsCinemasVillivakkamChennai,Tamil,16:00,Diamond,190₹,137,2
TamilNadu,Thiruppatur,MmTheatreACDolbyTondiarpet,Tamil,18:30,Elite,150₹,190,0
TamilNadu,Thiruppatur,MmTheatreACDolbyTondiarpet,Tamil,18:30,Premium,110₹,318,0
TamilNadu,Rajapalayam,ChitraRajapalayam,Tamil,18:30,Balcony,150₹,61,0
TamilNadu,Rajapalayam,ChitraRajapalayam,Tamil,18:30,FirstClass,50₹,480,0
TamilNadu,Thiruppatur,PvrSklsGalaxyMallRedHills,Tamil,19:00,Prime,165₹,81,15
TamilNadu,Thiruppatur,PvrSklsGalaxyMallRedHills,Tamil,19:00,Classic,60₹,16,16
TamilNadu,Rajapalayam,ChitraRajapalayam,Tamil,22:30,Balcony,150₹,61,0
TamilNadu,Rajapalayam,ChitraRajapalayam,Tamil,22:30,FirstClass,50₹,480,0
