State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Telangana,Hyderabad,PvrNextGalleriaMallPanjagutta,English,10:00,Classic,150₹,144,5
Maharashtra,Mumbai,InoxLaserplexCr2NarimanPoint,English,11:15,Insignia,300₹,70,0
Maharashtra,Mumbai,CinepolisVipVivianaMall,English,13:00,Vip,400₹,74,0
Haryana,Gurgaon,PvrCityCentreGurgaon,English,13:35,Recliner,249₹,16,2
Haryana,Gurgaon,PvrCityCentreGurgaon,English,13:35,Classic,149₹,40,0
Haryana,Gurgaon,PvrCityCentreGurgaon,English,13:35,Prime,149₹,94,5
Karnataka,Bangalore,Pvr4DxOrionMallDrRajkumarRoad,English,13:40,Classic,280₹,96,9
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,13:40,Platinum,400₹,28,0
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,13:40,PlatinumSuperior,400₹,16,0
Maharashtra,Mumbai,InoxAtriaMallWorli,English,13:45,Insignia,470₹,30,1
Telangana,Hyderabad,Pvr4DxKukatpallyHyderabad,English,13:45,4DxClassic,350₹,108,34
Maharashtra,Mumbai,PvrMarketCityPXlKurlaW,English,13:45,PxlRecliner,250₹,16,2
Maharashtra,Mumbai,PvrMarketCityPXlKurlaW,English,13:45,PxlPrimePlus,150₹,66,0
Maharashtra,Mumbai,PvrMarketCityPXlKurlaW,English,13:45,PxlPrime,130₹,136,1
Maharashtra,Mumbai,PvrMarketCityPXlKurlaW,English,13:45,PxlLounger,110₹,11,0
UttarPradesh,Noida,PvrLogixCityCentre4DxNoida,English,14:20,Classic,425₹,80,4
UttarPradesh,Noida,PvrLogixCityCentre4DxNoida,English,14:20,Classic,425₹,80,13
Maharashtra,Mumbai,InoxMegaplexInorbitMall,English,14:40,Insignia,400₹,42,6
Gujarat,Ahmedabad,TimeCinemaAhmedabadCgSquareMall,English,15:00,Infinity1000,"1,000₹",12,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,15:55,RoyalRecliner,470₹,63,7
Telangana,Hyderabad,PvrNextGalleriaMallPanjagutta,English,16:20,Classic,150₹,152,18
Karnataka,Bangalore,PvrPaytmImaxVegaCityBannerghattaRoad,English,16:45,Prime,200₹,43,12
Karnataka,Bangalore,PvrPaytmImaxVegaCityBannerghattaRoad,English,16:45,Classic,170₹,250,8
Maharashtra,Mumbai,PvrIconInfinitiGoldAndheriW,English,16:45,Luxe,500₹,51,0
Maharashtra,Mumbai,PvrIconInfinitiGoldAndheriW,English,16:45,LuxeSuperior,500₹,35,19
Haryana,Gurgaon,PvrMgfMallGurgaon,English,16:50,Classic,149₹,60,0
Haryana,Gurgaon,PvrMgfMallGurgaon,English,16:50,Prime,149₹,74,9
