City,Name,Language,Time,Type,Price,Capacity,Booked
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,11:00,GoldOffline,350₹,13,0
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,11:00,SilverOffline,180₹,167,28
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,11:00,ExecutiveOffline,100₹,13,1
Kochi,PvrLuluKochi,Malayalam,11:25,Recliner,290₹,10,2
Kochi,PvrLuluKochi,Malayalam,11:25,Prime,160₹,108,4
Kochi,PvrLuluKochi,Malayalam,11:25,ClassicPlus,140₹,138,6
Kochi,PvrLuluKochi,Malayalam,11:25,Classic,110₹,69,0
Thalassery,LibertyParadiseComplexThalassery,Malayalam,11:30,Mini,125₹,250,152
Thrissur,InoxSobhaCityMall,Malayalam,11:35,RoyalRecliner,270₹,10,0
Thrissur,InoxSobhaCityMall,Malayalam,11:35,Royal,170₹,20,1
Thrissur,InoxSobhaCityMall,Malayalam,11:35,Club,140₹,155,1
Thrissur,InoxSobhaCityMall,Malayalam,11:35,Executive,110₹,26,0
Kollam,CarnivalRpMallKollam,Malayalam,13:00,PremiumOffline,180₹,108,13
Trivandrum,CarnivalGreenfieldCinemaKaryavattom,Malayalam,13:45,ExecutiveOffline,160₹,132,0
Thalassery,LibertyParadiseComplexThalassery,Malayalam,14:45,Mini,125₹,250,152
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,14:50,Silver,190₹,103,6
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,14:50,ExecutiveOffline,160₹,72,4
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,14:50,NormalOffline,100₹,18,0
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,15:30,Gold,110₹,204,8
Kochi,PvrOberonMallErnakulam,Malayalam,16:00,Recliner,290₹,14,0
Kochi,PvrOberonMallErnakulam,Malayalam,16:00,ClassicPlus,170₹,115,21
Kochi,PvrOberonMallErnakulam,Malayalam,16:00,Classic,140₹,53,0
Muvattupuzha,CarnivalGrandCentreMallAramanaJunction,Malayalam,17:30,ExecutiveOffline,160₹,155,8
Kollam,CarnivalRpMallKollam,Malayalam,18:30,PremiumOffline,180₹,96,22
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,18:30,PremiumOffline,250₹,50,8
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,18:30,ExecutiveOffline,160₹,102,10
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,18:30,NormalOffline,100₹,17,2
Thrissur,InoxSobhaCityMall,Malayalam,18:40,RoyalRecliner,350₹,10,0
Thrissur,InoxSobhaCityMall,Malayalam,18:40,Club,190₹,155,16
Thrissur,InoxSobhaCityMall,Malayalam,18:40,Royal,190₹,20,9
Thrissur,InoxSobhaCityMall,Malayalam,18:40,Executive,130₹,26,0
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,18:45,Gold,110₹,204,27
Kariyad,CarnivalCinemasKariyad,Malayalam,19:00,GoldLounge,290₹,32,8
Kariyad,CarnivalCinemasKariyad,Malayalam,19:00,ExecutiveOffline,190₹,96,0
Kochi,PvrLuluGoldKochi,Malayalam,19:15,Gold,400₹,54,13
Angamaly,CarnivalKsrtComplexSalemErnakulamHighway,Malayalam,19:30,GoldOffline,150₹,202,0
Trivandrum,CarnivalGreenfieldCinemaKaryavattom,Malayalam,21:30,ExecutiveOffline,180₹,119,27
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,22:30,GoldOffline,350₹,13,0
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,22:30,SilverOffline,180₹,167,27
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,22:30,ExecutiveOffline,100₹,13,0
