City,Name,Language,Time,Type,Price,Capacity,Booked
Sangli,AurumMultiplexSangli,Marathi,07:45,Gl,100₹,108,9
Sangli,AurumMultiplexSangli,Marathi,07:45,Sl,100₹,24,0
Pune,CarnivalPremierPlazaChinchwad,Marathi,08:00,PremiumReclineOffline,250₹,19,19
Pune,CarnivalPremierPlazaChinchwad,Marathi,08:00,PlatinumOffline,170₹,189,135
Pune,CarnivalPremierPlazaChinchwad,Marathi,08:00,GoldOffline,150₹,80,8
Pune,CarnivalPremierPlazaChinchwad,Marathi,08:00,SilverOffline,130₹,40,0
Pune,CinepolisSeasonsMall,Marathi,08:30,Premium,170₹,33,33
Pune,CinepolisSeasonsMall,Marathi,08:30,Normal,150₹,27,0
Pune,CinepolisSeasonsMall,Marathi,08:30,Executive,150₹,92,49
Latur,PvrLatur,Marathi,08:30,ClassicPlus,110₹,183,36
Latur,PvrLatur,Marathi,08:30,Classic,110₹,42,0
Latur,PvrLatur,Marathi,08:30,Prime,110₹,102,102
Kolhapur,PvrDypCityMallKavalaNaka,Marathi,08:30,Recliner,250₹,12,8
Kolhapur,PvrDypCityMallKavalaNaka,Marathi,08:30,Classic,140₹,48,0
Kolhapur,PvrDypCityMallKavalaNaka,Marathi,08:30,Prime,140₹,187,98
Pune,PvrMarketCityVimanNagar,Marathi,08:45,Recliner,350₹,12,6
Pune,PvrMarketCityVimanNagar,Marathi,08:45,PrimePlus,300₹,15,5
Pune,PvrMarketCityVimanNagar,Marathi,08:45,Prime,170₹,129,97
Pune,PvrMarketCityVimanNagar,Marathi,08:45,Classic,150₹,80,9
Pune,InoxAmanoraMallHadapsar,Marathi,08:45,Royale,240₹,6,0
Pune,InoxAmanoraMallHadapsar,Marathi,08:45,Club,150₹,157,55
Pune,InoxAmanoraMallHadapsar,Marathi,08:45,Executive,150₹,42,0
Mumbai,CarnivalMoviestarGoregaonW,Marathi,08:45,SilverOffline,110₹,24,0
Mumbai,CarnivalMoviestarGoregaonW,Marathi,08:45,GoldOffline,110₹,46,6
Pune,InoxBundGarden,Marathi,08:50,DressCircle,150₹,194,75
Pune,InoxBundGarden,Marathi,08:50,Galleria,150₹,55,0
Nashik,CinemaxCityCenterNasik,Marathi,09:00,Recliner,290₹,33,18
Nashik,CinemaxCityCenterNasik,Marathi,09:00,Prime,140₹,135,91
Nashik,CinemaxCityCenterNasik,Marathi,09:00,Classic,110₹,34,0
Ulhasnagar,MirajCinemasFuncityUlhasnagar,Marathi,09:00,Special,150₹,70,4
Jalgaon,InoxKhandeshCentralMallPratapNagar,Marathi,09:00,Club,110₹,114,13
Jalgaon,InoxKhandeshCentralMallPratapNagar,Marathi,09:00,Executive,110₹,42,0
Jalgaon,InoxKhandeshCentralMallPratapNagar,Marathi,09:00,Royal,110₹,53,20
Pune,CinepolisSeasonsMall,Marathi,09:00,Premium,170₹,30,28
Pune,CinepolisSeasonsMall,Marathi,09:00,Normal,150₹,29,0
Pune,CinepolisSeasonsMall,Marathi,09:00,Executive,150₹,88,78
Pune,InoxElproCitySquarePune,Marathi,09:00,Royale,220₹,71,71
Pune,InoxElproCitySquarePune,Marathi,09:00,Club,200₹,85,80
Pune,InoxElproCitySquarePune,Marathi,09:00,Executive,180₹,34,0
Pune,PvrKumarPacificMallSwarGate,Marathi,09:00,Classic,220₹,24,0
Pune,PvrKumarPacificMallSwarGate,Marathi,09:00,Prime,220₹,192,117
