City,Name,Language,Time,Type,Price,Capacity,Booked
DelhiNcr,PvrSelectCityWalkSaket,Hindi,09:00,ReclinersNormal,400₹,10,0
DelhiNcr,PvrSelectCityWalkSaket,Hindi,09:00,ClassicSuperior,200₹,34,0
DelhiNcr,PvrSelectCityWalkSaket,Hindi,09:00,ClassicNormal,175₹,120,0
Chandigarh,PvrElanteMallChandigarh,Hindi,09:40,Recliner,300₹,26,1
Chandigarh,PvrElanteMallChandigarh,Hindi,09:40,Classic,130₹,157,2
Kolkata,PvrAvaniRiverSideMall,Hindi,12:40,Prime,290₹,6,0
Kolkata,PvrAvaniRiverSideMall,Hindi,12:40,Classic,190₹,183,0
Kolkata,PvrAvaniRiverSideMall,Hindi,12:50,Prime,290₹,11,0
Kolkata,PvrAvaniRiverSideMall,Hindi,12:50,Classic,190₹,200,3
DelhiNcr,PvrPacificSubhashNagar,Hindi,13:30,Prime,350₹,68,0
DelhiNcr,PvrPacificSubhashNagar,Hindi,13:30,Classic,330₹,52,0
Kolkata,InoxQuestMallBallygunge,Hindi,14:00,RoyalRecliner,650₹,77,0
Amritsar,PvrSctPlayHouseAmritsar,Hindi,15:30,Prime,170₹,40,0
Amritsar,PvrSctPlayHouseAmritsar,Hindi,15:30,Classic,160₹,12,0
Gurgaon,CinepolisAiriaMall,Hindi,16:50,Vip,500₹,8,0
Gurgaon,CinepolisAiriaMall,Hindi,16:50,Premium,240₹,22,0
Gurgaon,CinepolisAiriaMall,Hindi,16:50,Executive,220₹,64,0
Gurgaon,CinepolisAiriaMall,Hindi,16:50,Normal,200₹,31,0
DelhiNcr,PvrPromenadeVasantKunj,Hindi,17:30,Prime,390₹,44,10
DelhiNcr,PvrPromenadeVasantKunj,Hindi,17:30,Classic,360₹,50,0
DelhiNcr,PvrPromenadeVasantKunj,Hindi,17:30,Prime,390₹,44,10
DelhiNcr,PvrPromenadeVasantKunj,Hindi,17:30,Classic,360₹,50,0
Surat,PvrRahulRajMallDumasRoad,Hindi,19:40,Recliner,340₹,24,6
Surat,PvrRahulRajMallDumasRoad,Hindi,19:40,Prime,180₹,87,11
Surat,PvrRahulRajMallDumasRoad,Hindi,19:40,ClassicPlus,140₹,30,0
Surat,PvrRahulRajMallDumasRoad,Hindi,19:40,Classic,120₹,30,0
