State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Karnataka,Bangalore,PvrVaishnaviSapphireMallYashwantpur,Kannada,10:10,Recliner,250₹,9,0
Karnataka,Bangalore,PvrVaishnaviSapphireMallYashwantpur,Kannada,10:10,Prime,140₹,20,2
Karnataka,Bangalore,PvrVaishnaviSapphireMallYashwantpur,Kannada,10:10,Classic,112₹,85,0
Karnataka,Bangalore,AbinayTheatre2KMajestic,Kannada,10:30,Balcony,150₹,369,312
Karnataka,Bangalore,AbinayTheatre2KMajestic,Kannada,10:30,MiniBalcony,120₹,146,146
Karnataka,Bangalore,AbinayTheatre2KMajestic,Kannada,10:30,Second,100₹,480,424
Karnataka,Bangalore,PvrMsrElementsMallTanisandhraMainRoad,Kannada,10:50,Classic,112₹,95,3
Karnataka,Bangalore,InoxShreeGarudaSwagathMallJayanagar,Kannada,11:15,Club,200₹,45,0
Karnataka,Bangalore,InoxShreeGarudaSwagathMallJayanagar,Kannada,11:15,Executive,200₹,133,0
Karnataka,Bangalore,InoxMantriSquareMalleshwaram,Kannada,12:20,Club,200₹,209,2
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,12:55,Recliner,350₹,12,0
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,12:55,Prime,190₹,99,0
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,12:55,Classic,170₹,108,0
Karnataka,Raichur,MirajCinemaRaichur,Kannada,13:10,Gold,170₹,61,0
Karnataka,Raichur,MirajCinemaRaichur,Kannada,13:10,Executive,150₹,90,0
Karnataka,Raichur,MirajCinemaRaichur,Kannada,13:10,Silver,130₹,30,0
Karnataka,Kalaburagi,ShettysMultiplexGulbarga,Kannada,20:45,Platinum,180₹,16,14
Karnataka,Kalaburagi,ShettysMultiplexGulbarga,Kannada,20:45,Gold,150₹,180,112
Karnataka,Kalaburagi,ShettysMultiplexGulbarga,Kannada,20:45,Silver,130₹,135,83
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,21:05,Premium,150₹,29,2
Karnataka,Bangalore,CinepolisEtaNammaMall,Kannada,21:05,Executive,150₹,69,0
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,21:30,Recliner,450₹,10,0
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,21:30,Prime,236₹,80,13
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Kannada,21:30,Classic,236₹,128,0
