City,Name,Language,Time,Type,Price,Capacity,Booked
Kothagudem,Maheswari70MmKothagudem,Banjara,10:30,Balcony,110₹,180,90
Kothagudem,Maheswari70MmKothagudem,Banjara,10:30,ReservedClass,80₹,202,202
Bellary,RrCinemasBellary,Kannada,11:00,Gold,150₹,86,40
Bellary,RrCinemasBellary,Kannada,11:00,Silver,100₹,242,132
Sangareddi,NatarajTheatreSangareddy,Banjara,11:15,BalconyClass,110₹,256,192
Sangareddi,NatarajTheatreSangareddy,Banjara,11:15,DressCircleClass,80₹,216,144
Warangal,Shambhavi70MmACDtsWarangal,Banjara,11:30,Balcony,100₹,498,498
Hyderabad,PvrIrrumManzilKhairatabad,Banjara,12:55,Recliner,350₹,10,0
Hyderabad,PvrIrrumManzilKhairatabad,Banjara,12:55,Classic,200₹,94,16
Hyderabad,MirajShaliniShivaniCinemasKothapet,Banjara,13:00,Executive,200₹,94,2
Kothagudem,Maheswari70MmKothagudem,Banjara,14:00,Balcony,110₹,180,90
Kothagudem,Maheswari70MmKothagudem,Banjara,14:00,ReservedClass,80₹,202,202
Bellary,RrCinemasBellary,Kannada,14:00,Gold,150₹,86,40
Bellary,RrCinemasBellary,Kannada,14:00,Silver,100₹,242,132
Sangareddi,NatarajTheatreSangareddy,Banjara,14:15,BalconyClass,110₹,256,192
Sangareddi,NatarajTheatreSangareddy,Banjara,14:15,DressCircleClass,80₹,216,144
Warangal,Shambhavi70MmACDtsWarangal,Banjara,14:30,Balcony,100₹,498,498
Bellary,RrCinemasBellary,Kannada,17:00,Gold,150₹,86,40
Bellary,RrCinemasBellary,Kannada,17:00,Silver,100₹,242,132
Kothagudem,Maheswari70MmKothagudem,Banjara,18:00,Balcony,110₹,180,90
Kothagudem,Maheswari70MmKothagudem,Banjara,18:00,ReservedClass,80₹,202,202
Sangareddi,NatarajTheatreSangareddy,Banjara,18:15,BalconyClass,110₹,256,192
Sangareddi,NatarajTheatreSangareddy,Banjara,18:15,DressCircleClass,80₹,216,144
Warangal,Shambhavi70MmACDtsWarangal,Banjara,18:30,Balcony,100₹,498,498
Bellary,RrCinemasBellary,Kannada,20:00,Gold,150₹,86,40
Bellary,RrCinemasBellary,Kannada,20:00,Silver,100₹,242,132
Kothagudem,Maheswari70MmKothagudem,Banjara,21:00,Balcony,110₹,180,90
Kothagudem,Maheswari70MmKothagudem,Banjara,21:00,ReservedClass,80₹,202,202
Sangareddi,NatarajTheatreSangareddy,Banjara,21:15,BalconyClass,110₹,256,192
Sangareddi,NatarajTheatreSangareddy,Banjara,21:15,DressCircleClass,80₹,216,144
Warangal,Shambhavi70MmACDtsWarangal,Banjara,21:30,Balcony,100₹,498,498
